3
D4 E-4 F4 BAR ||| E-4 ||| 0.249999999875
A4 B-4 A4 ||| G4 ||| 0.249999999937
A4 B-4 A4 ||| F4 ||| 0.499999999862
A4 B-4 A4 ||| C5 ||| 0.124999999975
A4 B-4 A4 ||| <UNK> ||| 1.24999999962e-11
BAR R BAR R E5 ||| E5 ||| 0.49999999945
BAR R BAR R E5 ||| F5 ||| 0.49999999945
BAR R BAR R E5 ||| <UNK> ||| 4.999999994e-11
E4 BAR D4 E4 ||| F4 ||| 0.642857142754
E4 BAR D4 E4 ||| E4 ||| 0.14285714284
E4 BAR D4 E4 ||| <UNK> ||| 7.14285714163e-12
E4 BAR D4 E4 ||| F#4 ||| 0.14285714284
E4 BAR D4 E4 ||| C4 ||| 0.0714285714235
D5 BAR C5 B4 ||| G4 ||| 0.333333333275
D5 BAR C5 B4 ||| A4 ||| 0.583333333225
D5 BAR C5 B4 ||| C5 ||| 0.083333333325
D5 BAR C5 B4 ||| <UNK> ||| 8.33333333167e-12
G4 F#4 E4 ||| D4 ||| 0.181818181788
G4 F#4 E4 ||| F#4 ||| 0.727272727123
G4 F#4 E4 ||| A4 ||| 0.0909090908983
G4 F#4 E4 ||| <UNK> ||| 9.09090908893e-12
E4 BAR F4 F4 ||| E4 ||| 0.923076922914
E4 BAR F4 F4 ||| F4 ||| 0.0769230769166
E4 BAR F4 F4 ||| <UNK> ||| 7.69230769089e-12
BAR B3 A3 B3 ||| C#4 ||| 0.3333333331
BAR B3 A3 B3 ||| <UNK> ||| 3.33333333067e-11
BAR B3 A3 B3 ||| C4 ||| 0.666666666167
F#4 D4 D4 BAR ||| E4 ||| 0.599999999732
F#4 D4 D4 BAR ||| D4 ||| 0.199999999924
F#4 D4 D4 BAR ||| <UNK> ||| 1.99999999904e-11
F#4 D4 D4 BAR ||| C4 ||| 0.199999999924
B-4 B-4 BAR B-4 ||| C5 ||| 0.49999999945
B-4 B-4 BAR B-4 ||| B-4 ||| 0.49999999945
B-4 B-4 BAR B-4 ||| <UNK> ||| 4.999999994e-11
B4 C5 G4 BAR ||| G4 ||| 0.199999999924
B4 C5 G4 BAR ||| F4 ||| 0.199999999924
B4 C5 G4 BAR ||| A4 ||| 0.199999999924
B4 C5 G4 BAR ||| C5 ||| 0.399999999828
B4 C5 G4 BAR ||| <UNK> ||| 1.99999999904e-11
G4 D4 BAR E4 ||| E4 ||| 0.142857142822
G4 D4 BAR E4 ||| D4 ||| 0.285714285631
G4 D4 BAR E4 ||| G4 ||| 0.571428571247
G4 D4 BAR E4 ||| <UNK> ||| 1.42857142808e-11
B-3 C4 BAR C4 ||| B-3 ||| 0.49999999945
B-3 C4 BAR C4 ||| <UNK> ||| 4.999999994e-11
B-3 C4 BAR C4 ||| B3 ||| 0.49999999945
C5 B4 BAR G4 ||| G4 ||| 0.0624999999969
C5 B4 BAR G4 ||| END ||| 0.562499999922
C5 B4 BAR G4 ||| R ||| 0.187499999978
C5 B4 BAR G4 ||| A4 ||| 0.124999999987
C5 B4 BAR G4 ||| F4 ||| 0.0624999999969
C5 B4 BAR G4 ||| <UNK> ||| 6.24999999906e-12
E4 BAR F4 G4 ||| G4 ||| 0.249999999875
E4 BAR F4 G4 ||| F4 ||| 0.499999999725
E4 BAR F4 G4 ||| A4 ||| 0.249999999875
E4 BAR F4 G4 ||| <UNK> ||| 2.4999999985e-11
A4 F#4 G4 ||| D4 ||| 0.666666666167
A4 F#4 G4 ||| A4 ||| 0.3333333331
A4 F#4 G4 ||| <UNK> ||| 3.33333333067e-11
A4 B-4 BAR B-4 ||| <UNK> ||| 1.24999999962e-11
A4 B-4 BAR B-4 ||| A-4 ||| 0.87499999975
A4 B-4 BAR B-4 ||| A4 ||| 0.124999999975
C5 BAR B4 B4 BAR ||| G4 ||| 0.199999999924
C5 BAR B4 B4 BAR ||| A4 ||| 0.399999999828
C5 BAR B4 B4 BAR ||| C5 ||| 0.399999999828
C5 BAR B4 B4 BAR ||| <UNK> ||| 1.99999999904e-11
C4 F4 BAR F4 ||| E4 ||| 0.749999999575
C4 F4 BAR F4 ||| F4 ||| 0.249999999875
C4 F4 BAR F4 ||| <UNK> ||| 2.4999999985e-11
B3 BAR A3 G3 ||| F3 ||| 0.249999999875
B3 BAR A3 G3 ||| G3 ||| 0.749999999575
B3 BAR A3 G3 ||| <UNK> ||| 2.4999999985e-11
F#4 G4 F#4 ||| E4 ||| 0.249999999937
F#4 G4 F#4 ||| D4 ||| 0.499999999862
F#4 G4 F#4 ||| G4 ||| 0.124999999975
F#4 G4 F#4 ||| F#4 ||| 0.124999999975
F#4 G4 F#4 ||| <UNK> ||| 1.24999999962e-11
BAR E4 E4 ||| <UNK> ||| 3.33333333067e-11
BAR E4 E4 ||| F4 ||| 0.666666666167
BAR E4 E4 ||| C4 ||| 0.3333333331
B3 D4 BAR D4 ||| E-4 ||| 0.124999999975
B3 D4 BAR D4 ||| D4 ||| 0.124999999975
B3 D4 BAR D4 ||| <UNK> ||| 1.24999999962e-11
B3 D4 BAR D4 ||| F#4 ||| 0.249999999937
B3 D4 BAR D4 ||| C4 ||| 0.499999999862
C4 A3 B3 ||| <UNK> ||| 4.999999994e-11
C4 A3 B3 ||| G3 ||| 0.49999999945
C4 A3 B3 ||| C4 ||| 0.49999999945
D#4 E4 F#4 ||| D#4 ||| 0.49999999945
D#4 E4 F#4 ||| G4 ||| 0.49999999945
D#4 E4 F#4 ||| <UNK> ||| 4.999999994e-11
C4 B3 BAR B3 ||| <UNK> ||| 2.4999999985e-11
C4 B3 BAR B3 ||| A3 ||| 0.499999999725
C4 B3 BAR B3 ||| G4 ||| 0.249999999875
C4 B3 BAR B3 ||| C4 ||| 0.249999999875
C5 B4 C5 ||| <UNK> ||| 4.3478260865e-12
C5 B4 C5 ||| G4 ||| 0.0869565217344
C5 B4 C5 ||| F4 ||| 0.0869565217344
C5 B4 C5 ||| B4 ||| 0.217391304329
C5 B4 C5 ||| A4 ||| 0.0869565217344
C5 B4 C5 ||| B-4 ||| 0.0434782608694
C5 B4 C5 ||| D5 ||| 0.30434782606
C5 B4 C5 ||| C5 ||| 0.130434782599
C5 B4 C5 ||| C4 ||| 0.0434782608694
F#4 F#4 E4 ||| E4 ||| 0.49999999945
F#4 F#4 E4 ||| D4 ||| 0.49999999945
F#4 F#4 E4 ||| <UNK> ||| 4.999999994e-11
D5 BAR C5 C5 ||| B4 ||| 0.555555555419
D5 BAR C5 C5 ||| D5 ||| 0.111111111093
D5 BAR C5 C5 ||| C5 ||| 0.333333333256
D5 BAR C5 C5 ||| <UNK> ||| 1.11111111081e-11
C4 D4 BAR C4 ||| <UNK> ||| 8.33333333167e-12
C4 D4 BAR C4 ||| E4 ||| 0.083333333325
C4 D4 BAR C4 ||| C4 ||| 0.416666666592
C4 D4 BAR C4 ||| R ||| 0.249999999958
C4 D4 BAR C4 ||| B3 ||| 0.249999999958
BAR C4 C4 BAR D4 BAR ||| <UNK> ||| 4.999999994e-11
BAR C4 C4 BAR D4 BAR ||| G4 ||| 0.49999999945
BAR C4 C4 BAR D4 BAR ||| C4 ||| 0.49999999945
BAR A4 G4 BAR F4 ||| E4 ||| 0.666666666417
BAR A4 G4 BAR F4 ||| D4 ||| 0.166666666617
BAR A4 G4 BAR F4 ||| G4 ||| 0.166666666617
BAR A4 G4 BAR F4 ||| <UNK> ||| 1.666666666e-11
BAR R G4 G4 ||| A4 ||| 0.3333333331
BAR R G4 G4 ||| C5 ||| 0.666666666167
BAR R G4 G4 ||| <UNK> ||| 3.33333333067e-11
B4 G4 BAR B4 ||| B4 ||| 0.3333333331
B4 G4 BAR B4 ||| A4 ||| 0.666666666167
B4 G4 BAR B4 ||| <UNK> ||| 3.33333333067e-11
B4 C5 B4 BAR ||| B4 ||| 0.0909090909037
B4 C5 B4 BAR ||| G4 ||| 0.0909090909037
B4 C5 B4 BAR ||| A4 ||| 0.636363636299
B4 C5 B4 BAR ||| C5 ||| 0.181818181803
B4 C5 B4 BAR ||| <UNK> ||| 4.54545454496e-12
B4 C5 BAR D5 ||| C#5 ||| 0.249999999875
B4 C5 BAR D5 ||| B4 ||| 0.249999999875
B4 C5 BAR D5 ||| C5 ||| 0.499999999725
B4 C5 BAR D5 ||| <UNK> ||| 2.4999999985e-11
G4 BAR F4 G4 BAR ||| G4 ||| 0.599999999732
G4 BAR F4 G4 BAR ||| A4 ||| 0.399999999828
G4 BAR F4 G4 BAR ||| <UNK> ||| 1.99999999904e-11
B3 C4 B3 BAR ||| E4 ||| 0.3333333331
B3 C4 B3 BAR ||| A3 ||| 0.3333333331
B3 C4 B3 BAR ||| <UNK> ||| 3.33333333067e-11
B3 C4 B3 BAR ||| B3 ||| 0.3333333331
A4 G4 BAR F#4 ||| E4 ||| 0.249999999875
A4 G4 BAR F#4 ||| G4 ||| 0.749999999575
A4 G4 BAR F#4 ||| <UNK> ||| 2.4999999985e-11
G4 BAR A-4 G4 ||| F4 ||| 0.399999999914
G4 BAR A-4 G4 ||| A-4 ||| 0.599999999866
G4 BAR A-4 G4 ||| <UNK> ||| 9.9999999976e-12
A4 B4 C#5 ||| D5 ||| 0.3333333331
A4 B4 C#5 ||| C5 ||| 0.666666666167
A4 B4 C#5 ||| <UNK> ||| 3.33333333067e-11
G4 BAR G4 G4 BAR ||| G4 ||| 0.3333333333
G4 BAR G4 G4 BAR ||| F4 ||| 0.095238095232
G4 BAR G4 G4 BAR ||| B4 ||| 0.095238095232
G4 BAR G4 G4 BAR ||| A4 ||| 0.190476190459
G4 BAR G4 G4 BAR ||| D4 ||| 0.190476190459
G4 BAR G4 G4 BAR ||| C5 ||| 0.095238095232
G4 BAR G4 G4 BAR ||| <UNK> ||| 4.76190476136e-12
G4 A-4 A-4 BAR ||| G4 ||| 0.142857142822
G4 A-4 A-4 BAR ||| A-4 ||| 0.857142856863
G4 A-4 A-4 BAR ||| <UNK> ||| 1.42857142808e-11
BAR G4 F4 E4 BAR ||| E4 ||| 0.666666666167
BAR G4 F4 E4 BAR ||| A4 ||| 0.3333333331
BAR G4 F4 E4 BAR ||| <UNK> ||| 3.33333333067e-11
C4 BAR B3 C4 ||| <UNK> ||| 8.33333333167e-12
C4 BAR B3 C4 ||| D4 ||| 0.333333333275
C4 BAR B3 C4 ||| C4 ||| 0.583333333225
C4 BAR B3 C4 ||| B3 ||| 0.083333333325
E4 E4 BAR F4 ||| G4 ||| 0.307692307643
E4 E4 BAR F4 ||| F4 ||| 0.230769230734
E4 E4 BAR F4 ||| A4 ||| 0.153846153825
E4 E4 BAR F4 ||| E4 ||| 0.230769230734
E4 E4 BAR F4 ||| C5 ||| 0.0769230769166
E4 E4 BAR F4 ||| <UNK> ||| 7.69230769089e-12
B4 A4 BAR G#4 ||| E4 ||| 0.333333333217
B4 A4 BAR G#4 ||| R ||| 0.166666666617
B4 A4 BAR G#4 ||| A4 ||| 0.333333333217
B4 A4 BAR G#4 ||| C5 ||| 0.166666666617
B4 A4 BAR G#4 ||| <UNK> ||| 1.666666666e-11
B-4 A4 B4 BAR ||| C#5 ||| 0.249999999875
B-4 A4 B4 BAR ||| C5 ||| 0.749999999575
B-4 A4 B4 BAR ||| <UNK> ||| 2.4999999985e-11
BAR F4 BAR ||| G4 ||| 0.222222222174
BAR F4 BAR ||| F4 ||| 0.111111111093
BAR F4 BAR ||| A4 ||| 0.6666666665
BAR F4 BAR ||| <UNK> ||| 1.11111111081e-11
BAR D4 BAR G4 ||| D4 ||| 0.49999999945
BAR D4 BAR G4 ||| G4 ||| 0.49999999945
BAR D4 BAR G4 ||| <UNK> ||| 4.999999994e-11
D4 E4 E4 ||| F4 ||| 0.0909090908983
D4 E4 E4 ||| A3 ||| 0.0909090908983
D4 E4 E4 ||| A4 ||| 0.0909090908983
D4 E4 E4 ||| E4 ||| 0.0909090908983
D4 E4 E4 ||| D4 ||| 0.545454545345
D4 E4 E4 ||| <UNK> ||| 9.09090908893e-12
D4 E4 E4 ||| C4 ||| 0.0909090908983
BAR G4 A4 A4 ||| G4 ||| 0.499999999817
BAR G4 A4 A4 ||| F#4 ||| 0.333333333217
BAR G4 A4 A4 ||| B-4 ||| 0.166666666617
BAR G4 A4 A4 ||| <UNK> ||| 1.666666666e-11
BAR D4 D4 BAR E4 ||| END ||| 0.3333333331
BAR D4 D4 BAR E4 ||| D4 ||| 0.3333333331
BAR D4 D4 BAR E4 ||| F4 ||| 0.3333333331
BAR D4 D4 BAR E4 ||| <UNK> ||| 3.33333333067e-11
F4 BAR G4 G4 ||| F#4 ||| 0.133333333319
F4 BAR G4 G4 ||| A4 ||| 0.199999999975
F4 BAR G4 G4 ||| E4 ||| 0.199999999975
F4 BAR G4 G4 ||| F4 ||| 0.333333333287
F4 BAR G4 G4 ||| C5 ||| 0.133333333319
F4 BAR G4 G4 ||| <UNK> ||| 6.6666666656e-12
G4 BAR G4 BAR R ||| G4 ||| 0.49999999945
G4 BAR G4 BAR R ||| C5 ||| 0.49999999945
G4 BAR G4 BAR R ||| <UNK> ||| 4.999999994e-11
BAR B-4 A4 F4 ||| G4 ||| 0.142857142822
BAR B-4 A4 F4 ||| A-4 ||| 0.142857142822
BAR B-4 A4 F4 ||| B-4 ||| 0.714285714055
BAR B-4 A4 F4 ||| <UNK> ||| 1.42857142808e-11
D5 C5 BAR C5 ||| B4 ||| 0.428571428439
D5 C5 BAR C5 ||| F4 ||| 0.142857142822
D5 C5 BAR C5 ||| F5 ||| 0.285714285631
D5 C5 BAR C5 ||| C5 ||| 0.142857142822
D5 C5 BAR C5 ||| <UNK> ||| 1.42857142808e-11
BAR F4 F4 G4 ||| E4 ||| 0.49999999945
BAR F4 F4 G4 ||| A-4 ||| 0.49999999945
BAR F4 F4 G4 ||| <UNK> ||| 4.999999994e-11
R D4 BAR D4 ||| E-4 ||| 0.3333333331
R D4 BAR D4 ||| <UNK> ||| 3.33333333067e-11
R D4 BAR D4 ||| C4 ||| 0.666666666167
A4 G4 BAR G4 ||| <UNK> ||| 1.78571428564e-12
A4 G4 BAR G4 ||| G4 ||| 0.249999999991
A4 G4 BAR G4 ||| F4 ||| 0.160714285709
A4 G4 BAR G4 ||| B4 ||| 0.10714285714
A4 G4 BAR G4 ||| F#4 ||| 0.124999999996
A4 G4 BAR G4 ||| A4 ||| 0.10714285714
A4 G4 BAR G4 ||| E4 ||| 0.0357142857145
A4 G4 BAR G4 ||| E5 ||| 0.0178571428582
A4 G4 BAR G4 ||| END ||| 0.0714285714273
A4 G4 BAR G4 ||| D5 ||| 0.0357142857145
A4 G4 BAR G4 ||| C5 ||| 0.0714285714273
A4 G4 BAR G4 ||| G3 ||| 0.0178571428582
BAR G4 B4 BAR C5 ||| B4 ||| 0.199999999924
BAR G4 B4 BAR C5 ||| <UNK> ||| 1.99999999904e-11
BAR G4 B4 BAR C5 ||| G4 ||| 0.399999999828
BAR G4 B4 BAR C5 ||| D5 ||| 0.399999999828
BAR G4 G4 A4 ||| B4 ||| 0.428571428505
BAR G4 G4 A4 ||| G4 ||| 0.214285714256
BAR G4 G4 A4 ||| A4 ||| 0.14285714284
BAR G4 G4 A4 ||| B-4 ||| 0.214285714256
BAR G4 G4 A4 ||| <UNK> ||| 7.14285714163e-12
C5 BAR B4 C5 BAR ||| <UNK> ||| 8.33333333167e-12
C5 BAR B4 C5 BAR ||| G4 ||| 0.166666666642
C5 BAR B4 C5 BAR ||| C5 ||| 0.749999999858
C5 BAR B4 C5 BAR ||| D5 ||| 0.083333333325
BAR A4 A4 B4 ||| E4 ||| 0.124999999975
BAR A4 A4 B4 ||| G4 ||| 0.124999999975
BAR A4 A4 B4 ||| A4 ||| 0.249999999937
BAR A4 A4 B4 ||| C5 ||| 0.499999999862
BAR A4 A4 B4 ||| <UNK> ||| 1.24999999962e-11
G4 G4 E4 BAR ||| E4 ||| 0.49999999945
G4 G4 E4 BAR ||| F4 ||| 0.49999999945
G4 G4 E4 BAR ||| <UNK> ||| 4.999999994e-11
D5 C5 BAR B4 ||| B4 ||| 0.333333333217
D5 C5 BAR B4 ||| E4 ||| 0.166666666617
D5 C5 BAR B4 ||| D5 ||| 0.166666666617
D5 C5 BAR B4 ||| C5 ||| 0.333333333217
D5 C5 BAR B4 ||| <UNK> ||| 1.666666666e-11
D5 C5 C5 BAR ||| B4 ||| 0.285714285631
D5 C5 C5 BAR ||| C5 ||| 0.714285714055
D5 C5 C5 BAR ||| <UNK> ||| 1.42857142808e-11
A-4 G4 F4 BAR ||| E-4 ||| 0.3333333331
A-4 G4 F4 BAR ||| G4 ||| 0.3333333331
A-4 G4 F4 BAR ||| F4 ||| 0.3333333331
A-4 G4 F4 BAR ||| <UNK> ||| 3.33333333067e-11
D4 C4 D4 BAR ||| E4 ||| 0.399999999914
D4 C4 D4 BAR ||| D4 ||| 0.199999999962
D4 C4 D4 BAR ||| <UNK> ||| 9.9999999976e-12
D4 C4 D4 BAR ||| G3 ||| 0.199999999962
D4 C4 D4 BAR ||| C4 ||| 0.199999999962
BAR D5 C5 B4 ||| G4 ||| 0.199999999962
BAR D5 C5 B4 ||| A4 ||| 0.299999999938
BAR D5 C5 B4 ||| C5 ||| 0.49999999989
BAR D5 C5 B4 ||| <UNK> ||| 9.9999999976e-12
C5 BAR G4 G4 ||| F4 ||| 0.3333333331
C5 BAR G4 G4 ||| C5 ||| 0.666666666167
C5 BAR G4 G4 ||| <UNK> ||| 3.33333333067e-11
D4 E4 BAR F4 ||| F4 ||| 0.166666666642
D4 E4 BAR F4 ||| A3 ||| 0.083333333325
D4 E4 BAR F4 ||| R ||| 0.166666666642
D4 E4 BAR F4 ||| A4 ||| 0.083333333325
D4 E4 BAR F4 ||| E4 ||| 0.416666666592
D4 E4 BAR F4 ||| D4 ||| 0.083333333325
D4 E4 BAR F4 ||| <UNK> ||| 8.33333333167e-12
D5 BAR D5 C5 ||| B4 ||| 0.599999999732
D5 BAR D5 C5 ||| B-4 ||| 0.199999999924
D5 BAR D5 C5 ||| C5 ||| 0.199999999924
D5 BAR D5 C5 ||| <UNK> ||| 1.99999999904e-11
BAR E4 G4 BAR A4 ||| G4 ||| 0.799999999636
BAR E4 G4 BAR A4 ||| G#4 ||| 0.199999999924
BAR E4 G4 BAR A4 ||| <UNK> ||| 1.99999999904e-11
BAR R BAR R C5 BAR ||| B4 ||| 0.249999999875
BAR R BAR R C5 BAR ||| D5 ||| 0.499999999725
BAR R BAR R C5 BAR ||| C5 ||| 0.249999999875
BAR R BAR R C5 BAR ||| <UNK> ||| 2.4999999985e-11
E4 F#4 G4 BAR ||| G4 ||| 0.749999999787
E4 F#4 G4 BAR ||| F#4 ||| 0.124999999975
E4 F#4 G4 BAR ||| A4 ||| 0.124999999975
E4 F#4 G4 BAR ||| <UNK> ||| 1.24999999962e-11
BAR B4 C5 B4 ||| E5 ||| 0.285714285631
BAR B4 C5 B4 ||| G4 ||| 0.142857142822
BAR B4 C5 B4 ||| A4 ||| 0.571428571247
BAR B4 C5 B4 ||| <UNK> ||| 1.42857142808e-11
D4 C4 B3 ||| C#4 ||| 0.0588235294093
D4 C4 B3 ||| B-3 ||| 0.0588235294093
D4 C4 B3 ||| A3 ||| 0.117647058813
D4 C4 B3 ||| B3 ||| 0.23529411762
D4 C4 B3 ||| D4 ||| 0.117647058813
D4 C4 B3 ||| <UNK> ||| 5.88235294035e-12
D4 C4 B3 ||| C4 ||| 0.41176470583
BAR G4 F4 E4 ||| G4 ||| 0.0606060606047
BAR G4 F4 E4 ||| F#4 ||| 0.0303030303039
BAR G4 F4 E4 ||| F4 ||| 0.363636363613
BAR G4 F4 E4 ||| E-4 ||| 0.0303030303039
BAR G4 F4 E4 ||| A4 ||| 0.0303030303039
BAR G4 F4 E4 ||| E4 ||| 0.121212121206
BAR G4 F4 E4 ||| END ||| 0.121212121206
BAR G4 F4 E4 ||| D4 ||| 0.212121212109
BAR G4 F4 E4 ||| <UNK> ||| 3.03030303008e-12
BAR G4 F4 E4 ||| C4 ||| 0.0303030303039
B-4 BAR A4 G4 ||| G4 ||| 0.599999999732
B-4 BAR A4 G4 ||| F4 ||| 0.399999999828
B-4 BAR A4 G4 ||| <UNK> ||| 1.99999999904e-11
G4 F#4 G4 BAR ||| E4 ||| 0.181818181788
G4 F#4 G4 BAR ||| G4 ||| 0.727272727123
G4 F#4 G4 BAR ||| A4 ||| 0.0909090908983
G4 F#4 G4 BAR ||| <UNK> ||| 9.09090908893e-12
BAR C4 BAR C4 D4 ||| E4 ||| 0.49999999945
BAR C4 BAR C4 D4 ||| <UNK> ||| 4.999999994e-11
BAR C4 BAR C4 D4 ||| E-4 ||| 0.49999999945
G4 BAR A4 B-4 ||| A4 ||| 0.249999999875
G4 BAR A4 B-4 ||| C5 ||| 0.749999999575
G4 BAR A4 B-4 ||| <UNK> ||| 2.4999999985e-11
A4 A4 BAR G4 ||| G4 ||| 0.299999999938
A4 A4 BAR G4 ||| F#4 ||| 0.299999999938
A4 A4 BAR G4 ||| B4 ||| 0.099999999986
A4 A4 BAR G4 ||| D5 ||| 0.099999999986
A4 A4 BAR G4 ||| C5 ||| 0.199999999962
A4 A4 BAR G4 ||| <UNK> ||| 9.9999999976e-12
B3 C4 BAR D4 ||| E-4 ||| 0.199999999924
B3 C4 BAR D4 ||| D4 ||| 0.399999999828
B3 C4 BAR D4 ||| <UNK> ||| 1.99999999904e-11
B3 C4 BAR D4 ||| F4 ||| 0.199999999924
B3 C4 BAR D4 ||| C4 ||| 0.199999999924
A4 G#4 BAR A4 ||| B4 ||| 0.166666666642
A4 G#4 BAR A4 ||| E4 ||| 0.249999999958
A4 G#4 BAR A4 ||| G4 ||| 0.333333333275
A4 G#4 BAR A4 ||| A4 ||| 0.249999999958
A4 G#4 BAR A4 ||| <UNK> ||| 8.33333333167e-12
E-4 D4 E-4 ||| D4 ||| 0.857142856863
E-4 D4 E-4 ||| G4 ||| 0.142857142822
E-4 D4 E-4 ||| <UNK> ||| 1.42857142808e-11
F#4 E4 F#4 ||| <UNK> ||| 2.4999999985e-11
F#4 E4 F#4 ||| E4 ||| 0.249999999875
F#4 E4 F#4 ||| G4 ||| 0.249999999875
F#4 E4 F#4 ||| F4 ||| 0.249999999875
F#4 E4 F#4 ||| B3 ||| 0.249999999875
B4 C5 BAR G4 ||| B4 ||| 0.249999999875
B4 C5 BAR G4 ||| G4 ||| 0.749999999575
B4 C5 BAR G4 ||| <UNK> ||| 2.4999999985e-11
D4 BAR E4 C4 ||| D4 ||| 0.666666666167
D4 BAR E4 C4 ||| A3 ||| 0.3333333331
D4 BAR E4 C4 ||| <UNK> ||| 3.33333333067e-11
E4 E4 BAR D4 ||| E4 ||| 0.333333333217
E4 E4 BAR D4 ||| D4 ||| 0.333333333217
E4 E4 BAR D4 ||| <UNK> ||| 1.666666666e-11
E4 E4 BAR D4 ||| F4 ||| 0.166666666617
E4 E4 BAR D4 ||| C#4 ||| 0.166666666617
A4 A4 G4 ||| F4 ||| 0.16666666665
A4 A4 G4 ||| G4 ||| 0.388888888843
A4 A4 G4 ||| F#4 ||| 0.0555555555537
A4 A4 G4 ||| A4 ||| 0.388888888843
A4 A4 G4 ||| <UNK> ||| 5.55555555481e-12
C4 B3 BAR C4 ||| G4 ||| 0.14285714284
C4 B3 BAR C4 ||| A3 ||| 0.0714285714235
C4 B3 BAR C4 ||| B3 ||| 0.285714285672
C4 B3 BAR C4 ||| D4 ||| 0.285714285672
C4 B3 BAR C4 ||| C4 ||| 0.214285714256
C4 B3 BAR C4 ||| <UNK> ||| 7.14285714163e-12
BAR B3 C4 B3 ||| A3 ||| 0.666666666167
BAR B3 C4 B3 ||| <UNK> ||| 3.33333333067e-11
BAR B3 C4 B3 ||| C4 ||| 0.3333333331
BAR A4 B4 BAR C5 ||| B4 ||| 0.499999999725
BAR A4 B4 BAR C5 ||| C5 ||| 0.499999999725
BAR A4 B4 BAR C5 ||| <UNK> ||| 2.4999999985e-11
F4 G4 A-4 ||| G4 ||| 0.49999999945
F4 G4 A-4 ||| A-4 ||| 0.49999999945
F4 G4 A-4 ||| <UNK> ||| 4.999999994e-11
F4 BAR E4 F4 ||| E4 ||| 0.333333333217
F4 BAR E4 F4 ||| G4 ||| 0.666666666417
F4 BAR E4 F4 ||| <UNK> ||| 1.666666666e-11
C5 BAR B-4 A4 ||| B4 ||| 0.3333333331
C5 BAR B-4 A4 ||| G4 ||| 0.666666666167
C5 BAR B-4 A4 ||| <UNK> ||| 3.33333333067e-11
BAR E4 E4 E4 ||| D4 ||| 0.333333333217
BAR E4 E4 E4 ||| G4 ||| 0.166666666617
BAR E4 E4 E4 ||| F#4 ||| 0.333333333217
BAR E4 E4 E4 ||| D#4 ||| 0.166666666617
BAR E4 E4 E4 ||| <UNK> ||| 1.666666666e-11
B3 BAR C4 D4 ||| F4 ||| 0.0769230769166
B3 BAR C4 D4 ||| C#4 ||| 0.153846153825
B3 BAR C4 D4 ||| E4 ||| 0.307692307643
B3 BAR C4 D4 ||| D4 ||| 0.230769230734
B3 BAR C4 D4 ||| C4 ||| 0.230769230734
B3 BAR C4 D4 ||| <UNK> ||| 7.69230769089e-12
B-4 A4 F4 ||| E-4 ||| 0.199999999924
B-4 A4 F4 ||| G4 ||| 0.199999999924
B-4 A4 F4 ||| B-4 ||| 0.599999999732
B-4 A4 F4 ||| <UNK> ||| 1.99999999904e-11
A4 A4 BAR B4 ||| R ||| 0.3333333331
A4 A4 BAR B4 ||| C5 ||| 0.666666666167
A4 A4 BAR B4 ||| <UNK> ||| 3.33333333067e-11
D4 BAR B-3 B-3 BAR ||| E-4 ||| 0.49999999945
D4 BAR B-3 B-3 BAR ||| <UNK> ||| 4.999999994e-11
D4 BAR B-3 B-3 BAR ||| C4 ||| 0.49999999945
B-4 A-4 B-4 ||| A-4 ||| 0.49999999945
B-4 A-4 B-4 ||| B-4 ||| 0.49999999945
B-4 A-4 B-4 ||| <UNK> ||| 4.999999994e-11
BAR C5 G4 A4 ||| B4 ||| 0.666666666167
BAR C5 G4 A4 ||| F4 ||| 0.3333333331
BAR C5 G4 A4 ||| <UNK> ||| 3.33333333067e-11
G4 F#4 D4 ||| F4 ||| 0.142857142822
G4 F#4 D4 ||| R ||| 0.142857142822
G4 F#4 D4 ||| A4 ||| 0.285714285631
G4 F#4 D4 ||| E4 ||| 0.285714285631
G4 F#4 D4 ||| D4 ||| 0.142857142822
G4 F#4 D4 ||| <UNK> ||| 1.42857142808e-11
E4 D4 C#4 BAR ||| D4 ||| 0.49999999945
E4 D4 C#4 BAR ||| A3 ||| 0.49999999945
E4 D4 C#4 BAR ||| <UNK> ||| 4.999999994e-11
BAR C4 C4 C4 ||| <UNK> ||| 4.3478260865e-12
BAR C4 C4 C4 ||| D4 ||| 0.173913043464
BAR C4 C4 C4 ||| C4 ||| 0.260869565195
BAR C4 C4 C4 ||| F4 ||| 0.130434782599
BAR C4 C4 C4 ||| B3 ||| 0.434782608655
G4 BAR A4 B4 ||| E4 ||| 0.083333333325
G4 BAR A4 B4 ||| G4 ||| 0.083333333325
G4 BAR A4 B4 ||| C5 ||| 0.833333333175
G4 BAR A4 B4 ||| <UNK> ||| 8.33333333167e-12
E4 F4 BAR F4 ||| G4 ||| 0.111111111093
E4 F4 BAR F4 ||| F4 ||| 0.222222222174
E4 F4 BAR F4 ||| E-4 ||| 0.111111111093
E4 F4 BAR F4 ||| A4 ||| 0.111111111093
E4 F4 BAR F4 ||| E4 ||| 0.444444444337
E4 F4 BAR F4 ||| <UNK> ||| 1.11111111081e-11
BAR E4 E4 D4 ||| G4 ||| 0.210526315768
BAR E4 E4 D4 ||| C#4 ||| 0.157894736827
BAR E4 E4 D4 ||| E4 ||| 0.052631578946
BAR E4 E4 D4 ||| D4 ||| 0.157894736827
