3
G4 E4 BAR C4 ||| D4 ||| 0.49999999945
A3 BAR B3 A3 ||| A3 ||| 0.499999999725
A3 BAR B3 A3 ||| <UNK> ||| 2.4999999985e-11
A3 BAR B3 A3 ||| B3 ||| 0.499999999725
G3 BAR G3 G3 ||| F3 ||| 0.290322580626
G3 BAR G3 G3 ||| G3 ||| 0.387096774167
G3 BAR G3 G3 ||| A3 ||| 0.129032258058
G3 BAR G3 G3 ||| R ||| 0.0967741935441
G3 BAR G3 G3 ||| B3 ||| 0.0322580645169
G3 BAR G3 G3 ||| E3 ||| 0.0645161290305
G3 BAR G3 G3 ||| <UNK> ||| 3.22580645136e-12
B-3 BAR B-3 F3 ||| B-3 ||| 0.49999999945
B-3 BAR B-3 F3 ||| E-3 ||| 0.49999999945
B-3 BAR B-3 F3 ||| <UNK> ||| 4.999999994e-11
F4 E4 A4 BAR ||| G4 ||| 0.49999999945
F4 E4 A4 BAR ||| A4 ||| 0.49999999945
F4 E4 A4 BAR ||| <UNK> ||| 4.999999994e-11
B3 BAR C4 B3 BAR ||| <UNK> ||| 4.9999999994e-12
B3 BAR C4 B3 BAR ||| G3 ||| 0.499999999945
B3 BAR C4 B3 BAR ||| C4 ||| 0.499999999945
BAR E-4 G4 F4 ||| E-4 ||| 0.857142856863
BAR E-4 G4 F4 ||| F4 ||| 0.142857142822
BAR E-4 G4 F4 ||| <UNK> ||| 1.42857142808e-11
F3 G3 F3 ||| G3 ||| 0.624999999825
F3 G3 F3 ||| E3 ||| 0.3749999999
F3 G3 F3 ||| <UNK> ||| 1.24999999962e-11
E4 F#4 G4 ||| G4 ||| 0.599999999732
E4 F#4 G4 ||| F4 ||| 0.399999999828
E4 F#4 G4 ||| <UNK> ||| 1.99999999904e-11
A3 B-3 BAR A3 ||| A3 ||| 0.49999999945
A3 B-3 BAR A3 ||| G3 ||| 0.49999999945
A3 B-3 BAR A3 ||| <UNK> ||| 4.999999994e-11
E4 BAR D4 G4 ||| E4 ||| 0.249999999875
E4 BAR D4 G4 ||| <UNK> ||| 2.4999999985e-11
E4 BAR D4 G4 ||| A4 ||| 0.249999999875
E4 BAR D4 G4 ||| C4 ||| 0.499999999725
E4 A3 B3 ||| <UNK> ||| 4.999999994e-11
E4 A3 B3 ||| C4 ||| 0.49999999945
E4 A3 B3 ||| B3 ||| 0.49999999945
G3 G3 A3 ||| F3 ||| 0.166666666617
G3 G3 A3 ||| G3 ||| 0.166666666617
G3 G3 A3 ||| B3 ||| 0.166666666617
G3 G3 A3 ||| D3 ||| 0.166666666617
G3 G3 A3 ||| E3 ||| 0.333333333217
G3 G3 A3 ||| <UNK> ||| 1.666666666e-11
G3 G3 E3 BAR ||| A3 ||| 0.499999999862
G3 G3 E3 BAR ||| E3 ||| 0.499999999862
G3 G3 E3 BAR ||| <UNK> ||| 1.24999999962e-11
BAR C#4 BAR E4 ||| E4 ||| 0.749999999575
BAR C#4 BAR E4 ||| D4 ||| 0.249999999875
BAR C#4 BAR E4 ||| <UNK> ||| 2.4999999985e-11
G4 F4 G4 BAR ||| <UNK> ||| 1.24999999962e-11
G4 F4 G4 BAR ||| G4 ||| 0.3749999999
G4 F4 G4 BAR ||| F4 ||| 0.3749999999
G4 F4 G4 BAR ||| A4 ||| 0.124999999975
G4 F4 G4 BAR ||| C4 ||| 0.124999999975
F4 E4 BAR F4 ||| <UNK> ||| 1.42857142808e-11
F4 E4 BAR F4 ||| E4 ||| 0.428571428439
F4 E4 BAR F4 ||| G4 ||| 0.428571428439
F4 E4 BAR F4 ||| B3 ||| 0.142857142822
BAR G4 F4 BAR E4 ||| D4 ||| 0.49999999945
BAR G4 F4 BAR E4 ||| END ||| 0.49999999945
BAR G4 F4 BAR E4 ||| <UNK> ||| 4.999999994e-11
D4 C#4 D4 ||| E4 ||| 0.499999999725
D4 C#4 D4 ||| A3 ||| 0.249999999875
D4 C#4 D4 ||| D4 ||| 0.249999999875
D4 C#4 D4 ||| <UNK> ||| 2.4999999985e-11
E4 E4 D4 BAR ||| D#4 ||| 0.124999999975
E4 E4 D4 BAR ||| <UNK> ||| 1.24999999962e-11
E4 E4 D4 BAR ||| D4 ||| 0.124999999975
E4 E4 D4 BAR ||| C4 ||| 0.749999999787
B3 A3 BAR G3 ||| F#3 ||| 0.099999999986
B3 A3 BAR G3 ||| G3 ||| 0.399999999914
B3 A3 BAR G3 ||| A3 ||| 0.099999999986
B3 A3 BAR G3 ||| B3 ||| 0.199999999962
B3 A3 BAR G3 ||| E4 ||| 0.099999999986
B3 A3 BAR G3 ||| <UNK> ||| 9.9999999976e-12
B3 A3 BAR G3 ||| C4 ||| 0.099999999986
C4 D4 C4 ||| <UNK> ||| 8.33333333167e-12
C4 D4 C4 ||| D4 ||| 0.166666666642
C4 D4 C4 ||| C4 ||| 0.333333333275
C4 D4 C4 ||| B3 ||| 0.499999999908
G3 F#3 E3 ||| <UNK> ||| 1.42857142808e-11
G3 F#3 E3 ||| E4 ||| 0.142857142822
G3 F#3 E3 ||| F#3 ||| 0.428571428439
G3 F#3 E3 ||| D3 ||| 0.142857142822
G3 F#3 E3 ||| B3 ||| 0.285714285631
D3 D3 BAR E3 ||| F3 ||| 0.49999999945
D3 D3 BAR E3 ||| D3 ||| 0.49999999945
D3 D3 BAR E3 ||| <UNK> ||| 4.999999994e-11
BAR E3 E3 F3 ||| G3 ||| 0.714285714055
BAR E3 E3 F3 ||| D3 ||| 0.142857142822
BAR E3 E3 F3 ||| E3 ||| 0.142857142822
BAR E3 E3 F3 ||| <UNK> ||| 1.42857142808e-11
B3 B3 BAR C4 ||| G4 ||| 0.0416666666667
B3 B3 BAR C4 ||| F4 ||| 0.208333333317
B3 B3 BAR C4 ||| B-3 ||| 0.0416666666667
B3 B3 BAR C4 ||| B3 ||| 0.0416666666667
B3 B3 BAR C4 ||| G3 ||| 0.0833333333292
B3 B3 BAR C4 ||| D4 ||| 0.374999999967
B3 B3 BAR C4 ||| <UNK> ||| 4.16666666625e-12
B3 B3 BAR C4 ||| C4 ||| 0.208333333317
BAR G4 G4 G4 BAR ||| F#4 ||| 0.124999999975
BAR G4 G4 G4 BAR ||| F4 ||| 0.249999999937
BAR G4 G4 G4 BAR ||| R ||| 0.124999999975
BAR G4 G4 G4 BAR ||| A4 ||| 0.124999999975
BAR G4 G4 G4 BAR ||| E4 ||| 0.3749999999
BAR G4 G4 G4 BAR ||| <UNK> ||| 1.24999999962e-11
C#4 D4 BAR C4 ||| <UNK> ||| 4.999999994e-11
C#4 D4 BAR C4 ||| F4 ||| 0.49999999945
C#4 D4 BAR C4 ||| C4 ||| 0.49999999945
G3 F3 G3 ||| G4 ||| 0.166666666642
G3 F3 G3 ||| G3 ||| 0.083333333325
G3 F3 G3 ||| F3 ||| 0.083333333325
G3 F3 G3 ||| A3 ||| 0.249999999958
G3 F3 G3 ||| R ||| 0.083333333325
G3 F3 G3 ||| A-3 ||| 0.083333333325
G3 F3 G3 ||| <UNK> ||| 8.33333333167e-12
G3 F3 G3 ||| E3 ||| 0.166666666642
G3 F3 G3 ||| C4 ||| 0.083333333325
E4 D4 C4 BAR ||| <UNK> ||| 2.94117647038e-12
E4 D4 C4 BAR ||| D4 ||| 0.0588235294106
E4 D4 C4 BAR ||| C4 ||| 0.499999999968
E4 D4 C4 BAR ||| F4 ||| 0.0294117647067
E4 D4 C4 BAR ||| B3 ||| 0.411764705856
BAR F4 G4 C4 ||| <UNK> ||| 4.999999994e-11
BAR F4 G4 C4 ||| G4 ||| 0.49999999945
BAR F4 G4 C4 ||| C4 ||| 0.49999999945
F4 BAR E4 D4 ||| <UNK> ||| 5.88235294035e-12
F4 BAR E4 D4 ||| E4 ||| 0.0588235294093
F4 BAR E4 D4 ||| D4 ||| 0.176470588216
F4 BAR E4 D4 ||| G4 ||| 0.0588235294093
F4 BAR E4 D4 ||| C4 ||| 0.705882352847
BAR G4 D4 C4 ||| D4 ||| 0.49999999945
BAR G4 D4 C4 ||| <UNK> ||| 4.999999994e-11
BAR G4 D4 C4 ||| B3 ||| 0.49999999945
BAR B3 BAR C4 ||| D4 ||| 0.49999999945
BAR B3 BAR C4 ||| <UNK> ||| 4.999999994e-11
BAR B3 BAR C4 ||| C4 ||| 0.49999999945
BAR A3 B3 BAR C4 ||| E4 ||| 0.499999999725
BAR A3 B3 BAR C4 ||| <UNK> ||| 2.4999999985e-11
BAR A3 B3 BAR C4 ||| C4 ||| 0.499999999725
A3 A3 BAR G3 ||| F#3 ||| 0.333333333217
A3 A3 BAR G3 ||| G3 ||| 0.166666666617
A3 A3 BAR G3 ||| A3 ||| 0.166666666617
A3 A3 BAR G3 ||| F3 ||| 0.166666666617
A3 A3 BAR G3 ||| B3 ||| 0.166666666617
A3 A3 BAR G3 ||| <UNK> ||| 1.666666666e-11
E-4 F4 BAR F4 ||| <UNK> ||| 4.999999994e-11
E-4 F4 BAR F4 ||| F4 ||| 0.49999999945
E-4 F4 BAR F4 ||| C4 ||| 0.49999999945
G3 BAR F3 C4 ||| B-3 ||| 0.49999999945
G3 BAR F3 C4 ||| <UNK> ||| 4.999999994e-11
G3 BAR F3 C4 ||| B3 ||| 0.49999999945
BAR C4 B3 G3 ||| E4 ||| 0.299999999938
BAR C4 B3 G3 ||| <UNK> ||| 9.9999999976e-12
BAR C4 B3 G3 ||| G3 ||| 0.199999999962
BAR C4 B3 G3 ||| END ||| 0.399999999914
BAR C4 B3 G3 ||| C4 ||| 0.099999999986
F4 F4 E-4 ||| E-4 ||| 0.199999999924
F4 F4 E-4 ||| D4 ||| 0.199999999924
F4 F4 E-4 ||| F4 ||| 0.599999999732
F4 F4 E-4 ||| <UNK> ||| 1.99999999904e-11
E4 D4 BAR C4 ||| G4 ||| 0.0512820512815
E4 D4 BAR C4 ||| B-3 ||| 0.0769230769209
E4 D4 BAR C4 ||| R ||| 0.025641025642
E4 D4 BAR C4 ||| B3 ||| 0.256410256397
E4 D4 BAR C4 ||| E4 ||| 0.025641025642
E4 D4 BAR C4 ||| D4 ||| 0.487179487152
E4 D4 BAR C4 ||| <UNK> ||| 2.56410256394e-12
E4 D4 BAR C4 ||| C4 ||| 0.0769230769209
B3 BAR A3 A3 ||| <UNK> ||| 1.11111111081e-11
B3 BAR A3 A3 ||| A3 ||| 0.222222222174
B3 BAR A3 A3 ||| B3 ||| 0.333333333256
B3 BAR A3 A3 ||| C4 ||| 0.444444444337
F4 G4 A4 ||| G4 ||| 0.444444444337
F4 G4 A4 ||| F4 ||| 0.111111111093
F4 G4 A4 ||| B4 ||| 0.222222222174
F4 G4 A4 ||| B-4 ||| 0.111111111093
F4 G4 A4 ||| E4 ||| 0.111111111093
F4 G4 A4 ||| <UNK> ||| 1.11111111081e-11
BAR A3 BAR E3 F3 ||| G3 ||| 0.49999999945
BAR A3 BAR E3 F3 ||| E3 ||| 0.49999999945
BAR A3 BAR E3 F3 ||| <UNK> ||| 4.999999994e-11
BAR A4 G4 A4 ||| D4 ||| 0.249999999875
BAR A4 G4 A4 ||| G4 ||| 0.249999999875
BAR A4 G4 A4 ||| F#4 ||| 0.249999999875
BAR A4 G4 A4 ||| B-4 ||| 0.249999999875
BAR A4 G4 A4 ||| <UNK> ||| 2.4999999985e-11
BAR C4 ||| <UNK> ||| 6.6666666656e-12
BAR C4 ||| D4 ||| 0.199999999975
BAR C4 ||| C4 ||| 0.533333333255
BAR C4 ||| G3 ||| 0.199999999975
BAR C4 ||| B3 ||| 0.0666666666627
C4 BAR D4 E-4 ||| D4 ||| 0.49999999945
C4 BAR D4 E-4 ||| F4 ||| 0.49999999945
C4 BAR D4 E-4 ||| <UNK> ||| 4.999999994e-11
C4 BAR D4 E4 ||| F#4 ||| 0.249999999958
C4 BAR D4 E4 ||| <UNK> ||| 8.33333333167e-12
C4 BAR D4 E4 ||| F4 ||| 0.666666666542
C4 BAR D4 E4 ||| B3 ||| 0.083333333325
G3 G3 F3 BAR ||| F3 ||| 0.0714285714235
G3 G3 F3 BAR ||| G3 ||| 0.428571428505
G3 G3 F3 BAR ||| E3 ||| 0.428571428505
G3 G3 F3 BAR ||| E-3 ||| 0.0714285714235
G3 G3 F3 BAR ||| <UNK> ||| 7.14285714163e-12
D4 D4 D4 BAR ||| E4 ||| 0.555555555419
D4 D4 D4 BAR ||| D4 ||| 0.222222222174
D4 D4 D4 BAR ||| G4 ||| 0.111111111093
D4 D4 D4 BAR ||| G3 ||| 0.111111111093
D4 D4 D4 BAR ||| <UNK> ||| 1.11111111081e-11
B-3 A3 C4 ||| D4 ||| 0.666666666167
B-3 A3 C4 ||| <UNK> ||| 3.33333333067e-11
B-3 A3 C4 ||| B3 ||| 0.3333333331
BAR D4 D4 E4 ||| E4 ||| 0.111111111093
BAR D4 D4 E4 ||| D4 ||| 0.111111111093
BAR D4 D4 E4 ||| F4 ||| 0.6666666665
BAR D4 D4 E4 ||| A3 ||| 0.111111111093
BAR D4 D4 E4 ||| <UNK> ||| 1.11111111081e-11
B3 B3 BAR A3 ||| D4 ||| 0.3333333331
B3 B3 BAR A3 ||| G3 ||| 0.3333333331
B3 B3 BAR A3 ||| G#3 ||| 0.3333333331
B3 B3 BAR A3 ||| <UNK> ||| 3.33333333067e-11
G4 BAR G4 F#4 ||| <UNK> ||| 1.11111111081e-11
G4 BAR G4 F#4 ||| E4 ||| 0.6666666665
G4 BAR G4 F#4 ||| D4 ||| 0.111111111093
G4 BAR G4 F#4 ||| G4 ||| 0.111111111093
G4 BAR G4 F#4 ||| B3 ||| 0.111111111093
BAR E4 D4 C#4 ||| D4 ||| 0.49999999945
BAR E4 D4 C#4 ||| <UNK> ||| 4.999999994e-11
BAR E4 D4 C#4 ||| C4 ||| 0.49999999945
B3 BAR A3 C4 ||| C#4 ||| 0.49999999945
B3 BAR A3 C4 ||| <UNK> ||| 4.999999994e-11
B3 BAR A3 C4 ||| C4 ||| 0.49999999945
G3 BAR A3 G3 ||| F3 ||| 0.363636363601
G3 BAR A3 G3 ||| G3 ||| 0.318181818152
G3 BAR A3 G3 ||| A3 ||| 0.227272727252
G3 BAR A3 G3 ||| F#3 ||| 0.0454545454541
G3 BAR A3 G3 ||| E3 ||| 0.0454545454541
G3 BAR A3 G3 ||| <UNK> ||| 4.54545454496e-12
A3 D4 BAR D4 ||| <UNK> ||| 1.666666666e-11
A3 D4 BAR D4 ||| D4 ||| 0.333333333217
A3 D4 BAR D4 ||| B3 ||| 0.333333333217
A3 D4 BAR D4 ||| C4 ||| 0.333333333217
G4 F4 F4 ||| E4 ||| 0.749999999575
G4 F4 F4 ||| <UNK> ||| 2.4999999985e-11
G4 F4 F4 ||| E-4 ||| 0.249999999875
D4 C4 C4 ||| D4 ||| 0.363636363566
D4 C4 C4 ||| <UNK> ||| 9.09090908893e-12
D4 C4 C4 ||| B3 ||| 0.636363636234
E4 BAR E4 G4 ||| G4 ||| 0.3333333331
E4 BAR E4 G4 ||| C5 ||| 0.666666666167
E4 BAR E4 G4 ||| <UNK> ||| 3.33333333067e-11
B3 A3 A3 BAR ||| G3 ||| 0.666666666167
B3 A3 A3 BAR ||| D3 ||| 0.3333333331
B3 A3 A3 BAR ||| <UNK> ||| 3.33333333067e-11
BAR F4 G4 G4 ||| F4 ||| 0.199999999975
BAR F4 G4 G4 ||| G4 ||| 0.466666666599
BAR F4 G4 G4 ||| F#4 ||| 0.0666666666627
BAR F4 G4 G4 ||| A4 ||| 0.266666666631
BAR F4 G4 G4 ||| <UNK> ||| 6.6666666656e-12
D4 E4 F4 ||| G4 ||| 0.586956521711
D4 E4 F4 ||| F4 ||| 0.0434782608695
D4 E4 F4 ||| A4 ||| 0.0217391304358
D4 E4 F4 ||| E4 ||| 0.304347826073
D4 E4 F4 ||| D4 ||| 0.0434782608695
D4 E4 F4 ||| <UNK> ||| 2.17391304336e-12
BAR D4 E4 F4 BAR ||| E4 ||| 0.599999999732
BAR D4 E4 F4 BAR ||| G4 ||| 0.399999999828
BAR D4 E4 F4 BAR ||| <UNK> ||| 1.99999999904e-11
G3 BAR A3 F3 ||| G3 ||| 0.357142857089
G3 BAR A3 F3 ||| D3 ||| 0.642857142754
G3 BAR A3 F3 ||| <UNK> ||| 7.14285714163e-12
BAR G4 E4 D4 ||| E4 ||| 0.3333333331
BAR G4 E4 D4 ||| D4 ||| 0.666666666167
BAR G4 E4 D4 ||| <UNK> ||| 3.33333333067e-11
F4 F4 BAR G4 ||| <UNK> ||| 2.4999999985e-11
F4 F4 BAR G4 ||| E-4 ||| 0.249999999875
F4 F4 BAR G4 ||| G4 ||| 0.499999999725
F4 F4 BAR G4 ||| C4 ||| 0.249999999875
C4 B3 D4 BAR ||| D4 ||| 0.199999999924
C4 B3 D4 BAR ||| <UNK> ||| 1.99999999904e-11
C4 B3 D4 BAR ||| C4 ||| 0.799999999636
BAR A3 D4 BAR C4 ||| E4 ||| 0.49999999945
BAR A3 D4 BAR C4 ||| D4 ||| 0.49999999945
BAR A3 D4 BAR C4 ||| <UNK> ||| 4.999999994e-11
BAR G3 R G3 BAR ||| A-3 ||| 0.166666666617
BAR G3 R G3 BAR ||| G3 ||| 0.666666666417
BAR G3 R G3 BAR ||| A3 ||| 0.166666666617
BAR G3 R G3 BAR ||| <UNK> ||| 1.666666666e-11
F3 BAR G3 A3 ||| F3 ||| 0.083333333325
F3 BAR G3 A3 ||| G3 ||| 0.166666666642
F3 BAR G3 A3 ||| B-3 ||| 0.083333333325
F3 BAR G3 A3 ||| A3 ||| 0.083333333325
F3 BAR G3 A3 ||| B3 ||| 0.499999999908
F3 BAR G3 A3 ||| D3 ||| 0.083333333325
F3 BAR G3 A3 ||| <UNK> ||| 8.33333333167e-12
C4 C4 B3 BAR ||| E4 ||| 0.138888888882
C4 C4 B3 BAR ||| A3 ||| 0.194444444434
C4 C4 B3 BAR ||| <UNK> ||| 2.77777777759e-12
C4 C4 B3 BAR ||| G3 ||| 0.472222222194
C4 C4 B3 BAR ||| C4 ||| 0.194444444434
BAR C4 D4 B3 ||| <UNK> ||| 4.999999994e-11
BAR C4 D4 B3 ||| F4 ||| 0.49999999945
BAR C4 D4 B3 ||| B3 ||| 0.49999999945
F#3 G3 G3 BAR ||| <UNK> ||| 1.99999999904e-11
F#3 G3 G3 BAR ||| F3 ||| 0.799999999636
F#3 G3 G3 BAR ||| C4 ||| 0.199999999924
D4 E-4 D4 ||| E-4 ||| 0.333333333217
D4 E-4 D4 ||| D4 ||| 0.333333333217
D4 E-4 D4 ||| <UNK> ||| 1.666666666e-11
D4 E-4 D4 ||| C4 ||| 0.333333333217
BAR C4 D4 ||| E4 ||| 0.3333333331
BAR C4 D4 ||| D4 ||| 0.3333333331
BAR C4 D4 ||| <UNK> ||| 3.33333333067e-11
BAR C4 D4 ||| C4 ||| 0.3333333331
E4 D4 D4 BAR ||| E4 ||| 0.333333333217
E4 D4 D4 BAR ||| D4 ||| 0.499999999817
E4 D4 D4 BAR ||| <UNK> ||| 1.666666666e-11
E4 D4 D4 BAR ||| C4 ||| 0.166666666617
G3 C4 B3 BAR ||| E4 ||| 0.3333333331
G3 C4 B3 BAR ||| A3 ||| 0.666666666167
G3 C4 B3 BAR ||| <UNK> ||| 3.33333333067e-11
B-3 A3 G3 BAR ||| <UNK> ||| 9.9999999976e-12
B-3 A3 G3 BAR ||| A3 ||| 0.399999999914
B-3 A3 G3 BAR ||| F3 ||| 0.299999999938
B-3 A3 G3 BAR ||| G3 ||| 0.199999999962
B-3 A3 G3 BAR ||| C4 ||| 0.099999999986
C4 E4 BAR D4 ||| E4 ||| 0.666666666167
C4 E4 BAR D4 ||| <UNK> ||| 3.33333333067e-11
C4 E4 BAR D4 ||| C4 ||| 0.3333333331
G3 E-3 F3 BAR ||| G3 ||| 0.49999999945
G3 E-3 F3 BAR ||| E3 ||| 0.49999999945
G3 E-3 F3 BAR ||| <UNK> ||| 4.999999994e-11
G3 D3 E3 ||| END ||| 0.49999999945
G3 D3 E3 ||| G3 ||| 0.49999999945
G3 D3 E3 ||| <UNK> ||| 4.999999994e-11
D4 BAR E4 D4 ||| D4 ||| 0.208333333317
D4 BAR E4 D4 ||| <UNK> ||| 4.16666666625e-12
D4 BAR E4 D4 ||| A4 ||| 0.0833333333292
D4 BAR E4 D4 ||| C4 ||| 0.708333333267
B3 C4 C4 ||| B-3 ||| 0.0714285714235
B3 C4 C4 ||| A3 ||| 0.0714285714235
B3 C4 C4 ||| B3 ||| 0.571428571338
B3 C4 C4 ||| D4 ||| 0.214285714256
B3 C4 C4 ||| C4 ||| 0.0714285714235
B3 C4 C4 ||| <UNK> ||| 7.14285714163e-12
F4 D4 BAR C4 ||| <UNK> ||| 3.33333333067e-11
F4 D4 BAR C4 ||| C4 ||| 0.666666666167
F4 D4 BAR C4 ||| B3 ||| 0.3333333331
G4 BAR G4 R ||| E4 ||| 0.571428571247
G4 BAR G4 R ||| G4 ||| 0.428571428439
G4 BAR G4 R ||| <UNK> ||| 1.42857142808e-11
B3 G3 E4 BAR ||| E4 ||| 0.49999999945
B3 G3 E4 BAR ||| F4 ||| 0.49999999945
B3 G3 E4 BAR ||| <UNK> ||| 4.999999994e-11
D4 BAR D4 G4 ||| F#4 ||| 0.749999999575
D4 BAR D4 G4 ||| F4 ||| 0.249999999875
D4 BAR D4 G4 ||| <UNK> ||| 2.4999999985e-11
BAR B3 BAR G3 A3 ||| B-3 ||| 0.49999999945
BAR B3 BAR G3 A3 ||| G3 ||| 0.49999999945
BAR B3 BAR G3 A3 ||| <UNK> ||| 4.999999994e-11
BAR B-3 A3 A3 ||| A3 ||| 0.3333333331
BAR B-3 A3 A3 ||| G3 ||| 0.666666666167
BAR B-3 A3 A3 ||| <UNK> ||| 3.33333333067e-11
E4 D4 B3 ||| <UNK> ||| 4.999999994e-11
E4 D4 B3 ||| R ||| 0.49999999945
E4 D4 B3 ||| C4 ||| 0.49999999945
B3 B3 C4 ||| D4 ||| 0.249999999875
B3 B3 C4 ||| <UNK> ||| 2.4999999985e-11
B3 B3 C4 ||| B3 ||| 0.749999999575
D4 B3 BAR C4 ||| F4 ||| 0.166666666617
D4 B3 BAR C4 ||| G3 ||| 0.166666666617
D4 B3 BAR C4 ||| B3 ||| 0.166666666617
D4 B3 BAR C4 ||| E4 ||| 0.333333333217
D4 B3 BAR C4 ||| C4 ||| 0.166666666617
D4 B3 BAR C4 ||| <UNK> ||| 1.666666666e-11
C4 D4 D4 BAR ||| G3 ||| 0.083333333325
C4 D4 D4 BAR ||| B3 ||| 0.166666666642
C4 D4 D4 BAR ||| E4 ||| 0.333333333275
C4 D4 D4 BAR ||| D4 ||| 0.166666666642
C4 D4 D4 BAR ||| C4 ||| 0.249999999958
C4 D4 D4 BAR ||| <UNK> ||| 8.33333333167e-12
D4 D4 C4 BAR ||| <UNK> ||| 7.69230769089e-12
D4 D4 C4 BAR ||| C4 ||| 0.461538461461
D4 D4 C4 BAR ||| D4 ||| 0.0769230769166
D4 D4 C4 BAR ||| G4 ||| 0.0769230769166
D4 D4 C4 BAR ||| B3 ||| 0.384615384552
R E4 BAR F4 ||| E4 ||| 0.3333333331
R E4 BAR F4 ||| G4 ||| 0.666666666167
R E4 BAR F4 ||| <UNK> ||| 3.33333333067e-11
B3 C4 D4 ||| G3 ||| 0.124999999992
B3 C4 D4 ||| A3 ||| 0.124999999992
B3 C4 D4 ||| B3 ||| 0.0833333333292
B3 C4 D4 ||| E4 ||| 0.333333333304
B3 C4 D4 ||| D4 ||| 0.166666666654
B3 C4 D4 ||| <UNK> ||| 4.16666666625e-12
B3 C4 D4 ||| C4 ||| 0.166666666654
A3 D4 B3 ||| D4 ||| 0.249999999875
A3 D4 B3 ||| <UNK> ||| 2.4999999985e-11
A3 D4 B3 ||| E3 ||| 0.499999999725
A3 D4 B3 ||| C4 ||| 0.249999999875
C4 A3 B3 ||| B-3 ||| 0.49999999945
C4 A3 B3 ||| <UNK> ||| 4.999999994e-11
C4 A3 B3 ||| B3 ||| 0.49999999945
F4 E4 F#4 ||| <UNK> ||| 1.42857142808e-11
F4 E4 F#4 ||| G4 ||| 0.857142856863
F4 E4 F#4 ||| B3 ||| 0.142857142822
C4 D4 BAR C4 ||| B-3 ||| 0.0769230769166
C4 D4 BAR C4 ||| R ||| 0.153846153825
C4 D4 BAR C4 ||| A4 ||| 0.0769230769166
C4 D4 BAR C4 ||| B3 ||| 0.307692307643
C4 D4 BAR C4 ||| D4 ||| 0.230769230734
C4 D4 BAR C4 ||| <UNK> ||| 7.69230769089e-12
C4 D4 BAR C4 ||| C5 ||| 0.0769230769166
C4 D4 BAR C4 ||| C4 ||| 0.0769230769166
E-4 BAR D4 C4 ||| B-3 ||| 0.49999999945
E-4 BAR D4 C4 ||| D4 ||| 0.49999999945
E-4 BAR D4 C4 ||| <UNK> ||| 4.999999994e-11
E4 D4 G4 ||| E4 ||| 0.166666666617
E4 D4 G4 ||| G4 ||| 0.499999999817
E4 D4 G4 ||| F4 ||| 0.333333333217
E4 D4 G4 ||| <UNK> ||| 1.666666666e-11
BAR B-3 BAR ||| A3 ||| 0.3333333331
BAR B-3 BAR ||| <UNK> ||| 3.33333333067e-11
BAR B-3 BAR ||| C4 ||| 0.666666666167
BAR C4 B-3 A3 ||| A3 ||| 0.249999999958
BAR C4 B-3 A3 ||| <UNK> ||| 8.33333333167e-12
BAR C4 B-3 A3 ||| G3 ||| 0.333333333275
BAR C4 B-3 A3 ||| D4 ||| 0.249999999958
BAR C4 B-3 A3 ||| C4 ||| 0.166666666642
E4 E4 BAR E4 ||| G4 ||| 0.124999999987
E4 E4 BAR E4 ||| F4 ||| 0.187499999978
E4 E4 BAR E4 ||| R ||| 0.0624999999969
E4 E4 BAR E4 ||| A4 ||| 0.0624999999969
E4 E4 BAR E4 ||| E4 ||| 0.312499999959
E4 E4 BAR E4 ||| D4 ||| 0.249999999969
E4 E4 BAR E4 ||| <UNK> ||| 6.24999999906e-12
G3 G3 D4 BAR ||| <UNK> ||| 3.33333333067e-11
G3 G3 D4 BAR ||| G3 ||| 0.666666666167
G3 G3 D4 BAR ||| C4 ||| 0.3333333331
G#3 A3 A3 BAR ||| <UNK> ||| 4.999999994e-11
G#3 A3 A3 BAR ||| G3 ||| 0.49999999945
G#3 A3 A3 BAR ||| C4 ||| 0.49999999945
BAR C4 D4 G3 ||| D4 ||| 0.124999999975
BAR C4 D4 G3 ||| <UNK> ||| 1.24999999962e-11
BAR C4 D4 G3 ||| G3 ||| 0.499999999862
BAR C4 D4 G3 ||| A3 ||| 0.249999999937
BAR C4 D4 G3 ||| C4 ||| 0.124999999975
E4 BAR D4 E4 ||| E4 ||| 0.285714285631
E4 BAR D4 E4 ||| <UNK> ||| 1.42857142808e-11
E4 BAR D4 E4 ||| F4 ||| 0.571428571247
E4 BAR D4 E4 ||| B3 ||| 0.142857142822
BAR B3 C4 A3 ||| E4 ||| 0.142857142822
BAR B3 C4 A3 ||| D4 ||| 0.714285714055
BAR B3 C4 A3 ||| <UNK> ||| 1.42857142808e-11
BAR B3 C4 A3 ||| B3 ||| 0.142857142822
A3 BAR B3 B3 ||| B-3 ||| 0.49999999945
A3 BAR B3 B3 ||| A3 ||| 0.49999999945
A3 BAR B3 B3 ||| <UNK> ||| 4.999999994e-11
BAR A3 A3 B3 ||| <UNK> ||| 2.4999999985e-11
BAR A3 A3 B3 ||| G3 ||| 0.499999999725
BAR A3 A3 B3 ||| C4 ||| 0.499999999725
BAR B3 A3 B3 ||| D4 ||| 0.249999999875
BAR B3 A3 B3 ||| <UNK> ||| 2.4999999985e-11
BAR B3 A3 B3 ||| C4 ||| 0.749999999575
E3 F3 BAR E3 ||| END ||| 0.399999999828
E3 F3 BAR E3 ||| F3 ||| 0.199999999924
E3 F3 BAR E3 ||| G3 ||| 0.199999999924
