3
A#2 B2 E3 BAR ||| B2 ||| 0.999530225492
BAR C3 BAR E3 D3 ||| C3 ||| 0.999530225492
BAR C3 BAR E3 D3 ||| <UNK> ||| 9.99520230289e-06
G3 F3 F3 ||| E3 ||| 0.999530225492
G3 F3 F3 ||| <UNK> ||| 9.99520230289e-06
C#4 BAR D4 G3 ||| A3 ||| 0.999530225492
C#4 BAR D4 G3 ||| <UNK> ||| 9.99520230289e-06
A2 E3 C4 ||| <UNK> ||| 9.99520230289e-06
A2 E3 C4 ||| C4 ||| 0.999530225492
R C3 D3 BAR ||| E3 ||| 0.999530225492
R C3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR F#3 D#3 E3 ||| <UNK> ||| 9.99520230289e-06
BAR F#3 D#3 E3 ||| E2 ||| 0.999530225492
G3 F3 G3 ||| C3 ||| 0.714238166526
G3 F3 G3 ||| A-3 ||| 0.142848776084
G3 F3 G3 ||| F3 ||| 0.142848776084
G3 F3 G3 ||| <UNK> ||| 1.4284734761e-06
D#4 E4 A3 ||| <UNK> ||| 9.99520230289e-06
D#4 E4 A3 ||| B3 ||| 0.999530225492
B2 E3 A3 BAR ||| A3 ||| 0.333283341332
B2 E3 A3 BAR ||| <UNK> ||| 3.33280008532e-06
B2 E3 A3 BAR ||| B3 ||| 0.666563349864
E2 F2 D2 BAR ||| <UNK> ||| 9.99520230289e-06
E2 F2 D2 BAR ||| E2 ||| 0.999530225492
B2 BAR C3 D3 BAR ||| E3 ||| 0.999530225492
B2 BAR C3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G3 D4 A3 ||| G3 ||| 0.999882514098
BAR G3 D4 A3 ||| <UNK> ||| 2.499700036e-06
B3 BAR C4 C#4 ||| D4 ||| 0.999765056386
B3 BAR C4 C#4 ||| <UNK> ||| 4.99880028793e-06
BAR G3 A3 G3 ||| F3 ||| 0.428543471305
BAR G3 A3 G3 ||| G3 ||| 0.285696123694
BAR G3 A3 G3 ||| F#3 ||| 0.285696123694
BAR G3 A3 G3 ||| <UNK> ||| 1.4284734761e-06
C4 G#3 BAR A3 ||| <UNK> ||| 1.99980801843e-06
C4 G#3 BAR A3 ||| G3 ||| 0.199982801651
C4 G#3 BAR A3 ||| B3 ||| 0.79992520718
BAR A3 A4 BAR F4 ||| D4 ||| 0.999530225492
BAR A3 A4 BAR F4 ||| <UNK> ||| 9.99520230289e-06
G3 E3 BAR A3 ||| G#3 ||| 0.499885027593
G3 E3 BAR A3 ||| F#3 ||| 0.499885027593
G3 E3 BAR A3 ||| <UNK> ||| 4.99880028793e-06
G2 BAR E3 A3 ||| <UNK> ||| 9.99520230289e-06
G2 BAR E3 A3 ||| B3 ||| 0.999530225492
E3 D4 C4 BAR ||| <UNK> ||| 3.33280008532e-06
E3 D4 C4 BAR ||| B3 ||| 0.999843358396
E3 F3 BAR G3 ||| F#3 ||| 0.0909060331913
E3 F3 BAR G3 ||| G3 ||| 0.0909060331913
E3 F3 BAR G3 ||| G2 ||| 0.545431653891
E3 F3 BAR G3 ||| G#3 ||| 0.181811157331
E3 F3 BAR G3 ||| F3 ||| 0.0909060331913
E3 F3 BAR G3 ||| <UNK> ||| 9.090512414e-07
G#3 BAR A3 BAR A3 ||| G3 ||| 0.999765056386
G#3 BAR A3 BAR A3 ||| <UNK> ||| 4.99880028793e-06
E3 A3 B3 BAR ||| <UNK> ||| 1.4284734761e-06
E3 A3 B3 BAR ||| C4 ||| 0.285696123694
E3 A3 B3 BAR ||| E3 ||| 0.571390818915
E3 A3 B3 BAR ||| B3 ||| 0.142848776084
E3 D3 A3 ||| F3 ||| 0.199982801651
E3 D3 A3 ||| G3 ||| 0.79992520718
E3 D3 A3 ||| <UNK> ||| 1.99980801843e-06
A3 BAR G3 A3 ||| <UNK> ||| 1.666533344e-06
A3 BAR G3 A3 ||| D3 ||| 0.499961669733
A3 BAR G3 A3 ||| B3 ||| 0.499961669733
B2 E3 BAR A2 BAR ||| A2 ||| 0.999530225492
B2 E3 BAR A2 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G#3 A3 F3 ||| E3 ||| 0.999530225492
BAR G#3 A3 F3 ||| <UNK> ||| 9.99520230289e-06
B3 A3 G#3 BAR ||| A3 ||| 0.999947780563
B3 A3 G#3 BAR ||| <UNK> ||| 1.11105185501e-06
C3 C4 BAR G3 ||| A3 ||| 0.999530225492
C3 C4 BAR G3 ||| <UNK> ||| 9.99520230289e-06
B3 BAR E4 E3 ||| A3 ||| 0.999765056386
B3 BAR E4 E3 ||| <UNK> ||| 4.99880028793e-06
G2 BAR C3 G3 BAR ||| A3 ||| 0.999530225492
G2 BAR C3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR F3 E3 F3 BAR ||| B2 ||| 0.999530225492
BAR F3 E3 F3 BAR ||| <UNK> ||| 9.99520230289e-06
G#3 G3 F3 BAR ||| E3 ||| 0.999765056386
G#3 G3 F3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR E4 C4 A3 ||| <UNK> ||| 1.666533344e-06
BAR E4 C4 A3 ||| B3 ||| 0.999921672933
C3 A2 BAR D3 ||| D#3 ||| 0.333308335333
C3 A2 BAR D3 ||| E3 ||| 0.666615004133
C3 A2 BAR D3 ||| <UNK> ||| 1.666533344e-06
C5 BAR G4 A4 ||| D4 ||| 0.999765056386
C5 BAR G4 A4 ||| <UNK> ||| 4.99880028793e-06
BAR A3 C4 B3 ||| A3 ||| 0.999843358396
BAR A3 C4 B3 ||| <UNK> ||| 3.33280008532e-06
D3 BAR A3 F#3 BAR ||| G3 ||| 0.999530225492
D3 BAR A3 F#3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A2 G#2 A2 ||| G2 ||| 0.199982801651
BAR A2 G#2 A2 ||| B2 ||| 0.199982801651
BAR A2 G#2 A2 ||| C3 ||| 0.199982801651
BAR A2 G#2 A2 ||| D3 ||| 0.199982801651
BAR A2 G#2 A2 ||| E3 ||| 0.199982801651
BAR A2 G#2 A2 ||| <UNK> ||| 1.99980801843e-06
E3 E3 BAR B2 ||| C3 ||| 0.999530225492
E3 E3 BAR B2 ||| <UNK> ||| 9.99520230289e-06
D3 C3 BAR F#2 ||| G2 ||| 0.999765056386
D3 C3 BAR F#2 ||| <UNK> ||| 4.99880028793e-06
D4 D#4 E4 ||| D4 ||| 0.499885027593
D4 D#4 E4 ||| G3 ||| 0.499885027593
D4 D#4 E4 ||| <UNK> ||| 4.99880028793e-06
C4 C4 BAR B3 ||| A3 ||| 0.999530225492
C4 C4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
BAR A3 B3 C#4 BAR ||| D4 ||| 0.999530225492
BAR A3 B3 C#4 BAR ||| <UNK> ||| 9.99520230289e-06
B4 C5 B4 ||| A4 ||| 0.999906009023
B4 C5 B4 ||| <UNK> ||| 1.99980801843e-06
F4 E4 BAR D#4 ||| E4 ||| 0.999530225492
F4 E4 BAR D#4 ||| <UNK> ||| 9.99520230289e-06
C#4 D#4 BAR E4 ||| <UNK> ||| 3.33280008532e-06
C#4 D#4 BAR E4 ||| C4 ||| 0.333283341332
C#4 D#4 BAR E4 ||| B3 ||| 0.666563349864
F3 BAR G3 F3 ||| F3 ||| 0.499885027593
F3 BAR G3 F3 ||| G3 ||| 0.499885027593
F3 BAR G3 F3 ||| <UNK> ||| 4.99880028793e-06
BAR F3 E3 D3 BAR ||| C3 ||| 0.999530225492
BAR F3 E3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
D3 E3 BAR E3 ||| END ||| 0.142848776084
D3 E3 BAR E3 ||| D3 ||| 0.285696123694
D3 E3 BAR E3 ||| E3 ||| 0.571390818915
D3 E3 BAR E3 ||| <UNK> ||| 1.4284734761e-06
A3 BAR A4 G#4 ||| A4 ||| 0.999882514098
A3 BAR A4 G#4 ||| <UNK> ||| 2.499700036e-06
B2 BAR C3 A2 ||| B2 ||| 0.499885027593
B2 BAR C3 A2 ||| E3 ||| 0.499885027593
B2 BAR C3 A2 ||| <UNK> ||| 4.99880028793e-06
BAR G3 B3 C4 ||| E3 ||| 0.999530225492
BAR G3 B3 C4 ||| <UNK> ||| 9.99520230289e-06
BAR G4 G3 C4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G4 G3 C4 BAR ||| C5 ||| 0.499885027593
BAR G4 G3 C4 BAR ||| C4 ||| 0.499885027593
B3 E3 BAR A3 ||| A3 ||| 0.333283341332
B3 E3 BAR A3 ||| <UNK> ||| 3.33280008532e-06
B3 E3 BAR A3 ||| B3 ||| 0.666563349864
A3 A3 G3 ||| A3 ||| 0.666563349864
A3 A3 G3 ||| F3 ||| 0.333283341332
A3 A3 G3 ||| <UNK> ||| 3.33280008532e-06
E3 F#3 G3 ||| A3 ||| 0.333308335333
E3 F#3 G3 ||| F3 ||| 0.166655000933
E3 F#3 G3 ||| F#3 ||| 0.333308335333
E3 F#3 G3 ||| E3 ||| 0.166655000933
E3 F#3 G3 ||| <UNK> ||| 1.666533344e-06
E3 D3 BAR A2 ||| B2 ||| 0.999530225492
E3 D3 BAR A2 ||| <UNK> ||| 9.99520230289e-06
BAR F3 D3 G3 BAR ||| C3 ||| 0.999882514098
BAR F3 D3 G3 BAR ||| <UNK> ||| 2.499700036e-06
G3 BAR F#3 E3 ||| F#3 ||| 0.272716281471
G3 BAR F#3 E3 ||| D3 ||| 0.727241902172
G3 BAR F#3 E3 ||| <UNK> ||| 9.090512414e-07
C3 BAR G3 G2 ||| C3 ||| 0.333283341332
C3 BAR G3 G2 ||| A2 ||| 0.333283341332
C3 BAR G3 G2 ||| G3 ||| 0.333283341332
C3 BAR G3 G2 ||| <UNK> ||| 3.33280008532e-06
A2 B2 C#3 BAR ||| D3 ||| 0.999765056386
A2 B2 C#3 BAR ||| <UNK> ||| 4.99880028793e-06
A3 BAR G3 E3 ||| A3 ||| 0.999530225492
A3 BAR G3 E3 ||| <UNK> ||| 9.99520230289e-06
BAR F#3 E3 F#3 ||| D3 ||| 0.999843358396
BAR F#3 E3 F#3 ||| <UNK> ||| 3.33280008532e-06
D3 D3 BAR A2 ||| F#3 ||| 0.999530225492
D3 D3 BAR A2 ||| <UNK> ||| 9.99520230289e-06
B2 E3 C4 BAR ||| F4 ||| 0.999530225492
B2 E3 C4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E3 R G#2 BAR ||| A2 ||| 0.999530225492
BAR E3 R G#2 BAR ||| <UNK> ||| 9.99520230289e-06
D4 D3 BAR R ||| D4 ||| 0.999530225492
D4 D3 BAR R ||| <UNK> ||| 9.99520230289e-06
BAR F3 E3 BAR D3 ||| E3 ||| 0.999765056386
BAR F3 E3 BAR D3 ||| <UNK> ||| 4.99880028793e-06
D#3 E3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
D#3 E3 BAR A3 ||| B3 ||| 0.999530225492
E3 BAR F2 G2 ||| A2 ||| 0.999530225492
E3 BAR F2 G2 ||| <UNK> ||| 9.99520230289e-06
BAR A2 A3 B3 ||| <UNK> ||| 9.99520230289e-06
BAR A2 A3 B3 ||| C4 ||| 0.999530225492
F3 G3 BAR C4 ||| <UNK> ||| 3.33280008532e-06
F3 G3 BAR C4 ||| END ||| 0.666563349864
F3 G3 BAR C4 ||| B3 ||| 0.333283341332
D3 BAR G#2 A2 ||| E3 ||| 0.999530225492
D3 BAR G#2 A2 ||| <UNK> ||| 9.99520230289e-06
A2 E3 E3 BAR ||| A3 ||| 0.999530225492
A2 E3 E3 BAR ||| <UNK> ||| 9.99520230289e-06
F4 C#4 C#4 BAR ||| D4 ||| 0.999530225492
F4 C#4 C#4 BAR ||| <UNK> ||| 9.99520230289e-06
A3 A3 BAR B3 ||| A3 ||| 0.749912510499
A3 A3 BAR B3 ||| <UNK> ||| 2.499700036e-06
A3 A3 BAR B3 ||| C4 ||| 0.2499725033
BAR A3 BAR G#3 G#3 ||| A3 ||| 0.999530225492
BAR A3 BAR G#3 G#3 ||| <UNK> ||| 9.99520230289e-06
A3 A4 G4 BAR ||| F#4 ||| 0.999530225492
A3 A4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
E3 E2 A2 BAR ||| A2 ||| 0.999765056386
E3 E2 A2 BAR ||| <UNK> ||| 4.99880028793e-06
F3 F3 E3 ||| D3 ||| 0.999530225492
F3 F3 E3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR A3 C3 BAR ||| B2 ||| 0.999530225492
E3 BAR A3 C3 BAR ||| <UNK> ||| 9.99520230289e-06
E2 BAR A2 A3 ||| G3 ||| 0.999765056386
E2 BAR A2 A3 ||| <UNK> ||| 4.99880028793e-06
C3 G3 F#3 BAR ||| E3 ||| 0.999530225492
C3 G3 F#3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E3 C3 F3 BAR ||| C3 ||| 0.999530225492
BAR E3 C3 F3 BAR ||| <UNK> ||| 9.99520230289e-06
E3 BAR D3 D#3 ||| E3 ||| 0.999765056386
E3 BAR D3 D#3 ||| <UNK> ||| 4.99880028793e-06
E3 F#3 D#3 ||| E3 ||| 0.999530225492
E3 F#3 D#3 ||| <UNK> ||| 9.99520230289e-06
G3 BAR F3 G3 ||| C3 ||| 0.624963752175
G3 BAR F3 G3 ||| <UNK> ||| 1.2499250045e-06
G3 BAR F3 G3 ||| C4 ||| 0.374978751275
A3 BAR A4 G4 ||| F4 ||| 0.599944405337
A3 BAR A4 G4 ||| F#4 ||| 0.399963603494
A3 BAR A4 G4 ||| <UNK> ||| 1.99980801843e-06
C4 F3 BAR E3 ||| D3 ||| 0.999530225492
C4 F3 BAR E3 ||| <UNK> ||| 9.99520230289e-06
G#3 A3 BAR A3 ||| G#3 ||| 0.333283341332
G#3 A3 BAR A3 ||| <UNK> ||| 3.33280008532e-06
G#3 A3 BAR A3 ||| G3 ||| 0.333283341332
G#3 A3 BAR A3 ||| B3 ||| 0.333283341332
A3 F3 G3 ||| <UNK> ||| 9.99520230289e-06
A3 F3 G3 ||| C4 ||| 0.999530225492
BAR A4 G4 BAR ||| F4 ||| 0.999843358396
BAR A4 G4 BAR ||| <UNK> ||| 3.33280008532e-06
B3 A3 A3 ||| G#3 ||| 0.79992520718
B3 A3 A3 ||| G3 ||| 0.199982801651
B3 A3 A3 ||| <UNK> ||| 1.99980801843e-06
BAR A3 G#3 G3 ||| F3 ||| 0.999765056386
BAR A3 G#3 G3 ||| <UNK> ||| 4.99880028793e-06
G#4 BAR A4 E4 ||| A3 ||| 0.999530225492
G#4 BAR A4 E4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 R A2 BAR ||| B2 ||| 0.999530225492
BAR A3 R A2 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C3 C4 A3 ||| D4 ||| 0.999530225492
BAR C3 C4 A3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR C4 D4 ||| E4 ||| 0.999765056386
E3 BAR C4 D4 ||| <UNK> ||| 4.99880028793e-06
F3 C4 BAR G3 ||| A3 ||| 0.999530225492
F3 C4 BAR G3 ||| <UNK> ||| 9.99520230289e-06
G3 F3 BAR A2 ||| B2 ||| 0.999530225492
G3 F3 BAR A2 ||| <UNK> ||| 9.99520230289e-06
E2 F2 A2 BAR ||| F2 ||| 0.999530225492
E2 F2 A2 BAR ||| <UNK> ||| 9.99520230289e-06
B2 C3 BAR G#3 ||| A3 ||| 0.999530225492
B2 C3 BAR G#3 ||| <UNK> ||| 9.99520230289e-06
BAR R A2 A3 ||| E3 ||| 0.999765056386
BAR R A2 A3 ||| <UNK> ||| 4.99880028793e-06
C3 A2 E3 ||| C3 ||| 0.333283341332
C3 A2 E3 ||| A2 ||| 0.333283341332
C3 A2 E3 ||| C#3 ||| 0.333283341332
C3 A2 E3 ||| <UNK> ||| 3.33280008532e-06
E4 F4 BAR B3 ||| D4 ||| 0.499942506899
E4 F4 BAR B3 ||| <UNK> ||| 2.499700036e-06
E4 F4 BAR B3 ||| C4 ||| 0.499942506899
R A3 C4 ||| A3 ||| 0.999530225492
R A3 C4 ||| <UNK> ||| 9.99520230289e-06
B3 BAR A3 C4 ||| F4 ||| 0.999765056386
B3 BAR A3 C4 ||| <UNK> ||| 4.99880028793e-06
A2 D3 E3 ||| <UNK> ||| 1.99980801843e-06
A2 D3 E3 ||| F3 ||| 0.79992520718
A2 D3 E3 ||| E2 ||| 0.199982801651
D4 G3 A3 ||| <UNK> ||| 9.99520230289e-06
D4 G3 A3 ||| B3 ||| 0.999530225492
E4 BAR B3 A3 ||| G3 ||| 0.999765056386
E4 BAR B3 A3 ||| <UNK> ||| 4.99880028793e-06
BAR A3 D3 ||| G3 ||| 0.999530225492
BAR A3 D3 ||| <UNK> ||| 9.99520230289e-06
D#3 E3 E2 ||| A2 ||| 0.999530225492
D#3 E3 E2 ||| <UNK> ||| 9.99520230289e-06
BAR E3 F#3 G#3 ||| A3 ||| 0.666632224059
BAR E3 F#3 G#3 ||| F#3 ||| 0.111106296553
BAR E3 F#3 G#3 ||| E3 ||| 0.222211482054
BAR E3 F#3 G#3 ||| <UNK> ||| 1.11105185501e-06
C4 BAR R C4 ||| B-3 ||| 0.499885027593
C4 BAR R C4 ||| D4 ||| 0.499885027593
C4 BAR R C4 ||| <UNK> ||| 4.99880028793e-06
C#3 D3 D3 BAR ||| A2 ||| 0.999530225492
C#3 D3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
C3 E3 D3 BAR ||| C3 ||| 0.999530225492
C3 E3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C3 R B2 BAR ||| C3 ||| 0.999530225492
BAR C3 R B2 BAR ||| <UNK> ||| 9.99520230289e-06
G#3 A3 G3 BAR ||| F#3 ||| 0.571390818915
G#3 A3 G3 BAR ||| F3 ||| 0.428543471305
G#3 A3 G3 BAR ||| <UNK> ||| 1.4284734761e-06
E3 A2 BAR B2 ||| C3 ||| 0.999765056386
E3 A2 BAR B2 ||| <UNK> ||| 4.99880028793e-06
A2 F#2 BAR G2 ||| A2 ||| 0.999765056386
A2 F#2 BAR G2 ||| <UNK> ||| 4.99880028793e-06
A2 E3 BAR A2 ||| A3 ||| 0.399963603494
A2 E3 BAR A2 ||| R ||| 0.199982801651
A2 E3 BAR A2 ||| A2 ||| 0.199982801651
A2 E3 BAR A2 ||| B2 ||| 0.199982801651
A2 E3 BAR A2 ||| <UNK> ||| 1.99980801843e-06
D3 G3 C3 BAR ||| C3 ||| 0.166655000933
D3 G3 C3 BAR ||| <UNK> ||| 1.666533344e-06
D3 G3 C3 BAR ||| C4 ||| 0.499961669733
D3 G3 C3 BAR ||| G3 ||| 0.166655000933
D3 G3 C3 BAR ||| B3 ||| 0.166655000933
C4 BAR F#3 G#3 ||| A3 ||| 0.999932861747
C4 BAR F#3 G#3 ||| <UNK> ||| 1.4284734761e-06
BAR A3 D#3 E3 ||| <UNK> ||| 3.33280008532e-06
BAR A3 D#3 E3 ||| A2 ||| 0.666563349864
BAR A3 D#3 E3 ||| E2 ||| 0.333283341332
C3 A2 BAR B2 ||| C#3 ||| 0.999530225492
C3 A2 BAR B2 ||| <UNK> ||| 9.99520230289e-06
D3 BAR A2 B2 ||| C3 ||| 0.999765056386
D3 BAR A2 B2 ||| <UNK> ||| 4.99880028793e-06
E3 E4 D#4 BAR ||| E4 ||| 0.999882514098
E3 E4 D#4 BAR ||| <UNK> ||| 2.499700036e-06
C3 D3 G#2 ||| E3 ||| 0.999530225492
C3 D3 G#2 ||| <UNK> ||| 9.99520230289e-06
E3 F3 G3 ||| F3 ||| 0.151513250716
E3 F3 G3 ||| G2 ||| 0.0909080716402
E3 F3 G3 ||| A3 ||| 0.515144325173
E3 F3 G3 ||| G#3 ||| 0.0606054821021
E3 F3 G3 ||| F#3 ||| 0.030302892564
E3 F3 G3 ||| C3 ||| 0.0909080716402
E3 F3 G3 ||| <UNK> ||| 3.03025895381e-07
E3 F3 G3 ||| E3 ||| 0.030302892564
E3 F3 G3 ||| C4 ||| 0.030302892564
A3 BAR A3 G3 ||| <UNK> ||| 1.2499250045e-06
A3 BAR A3 G3 ||| A3 ||| 0.124993750375
A3 BAR A3 G3 ||| F#3 ||| 0.749956252625
A3 BAR A3 G3 ||| C4 ||| 0.124993750375
A2 E3 BAR F3 ||| C3 ||| 0.199982801651
A2 E3 BAR F3 ||| F#3 ||| 0.199982801651
A2 E3 BAR F3 ||| G3 ||| 0.399963603494
A2 E3 BAR F3 ||| E3 ||| 0.199982801651
A2 E3 BAR F3 ||| <UNK> ||| 1.99980801843e-06
BAR D#3 E3 A2 ||| C3 ||| 0.2499725033
BAR D#3 E3 A2 ||| END ||| 0.499942506899
BAR D#3 E3 A2 ||| E3 ||| 0.2499725033
BAR D#3 E3 A2 ||| <UNK> ||| 2.499700036e-06
G#4 A4 BAR D4 ||| E4 ||| 0.999530225492
G#4 A4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
C4 F#3 BAR G3 ||| F3 ||| 0.499885027593
C4 F#3 BAR G3 ||| C#3 ||| 0.499885027593
C4 F#3 BAR G3 ||| <UNK> ||| 4.99880028793e-06
D3 G3 G2 BAR ||| C3 ||| 0.999530225492
D3 G3 G2 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 F4 E4 ||| D4 ||| 0.599972201334
BAR E4 F4 E4 ||| F#4 ||| 0.199991400413
BAR E4 F4 E4 ||| D#4 ||| 0.199991400413
BAR E4 F4 E4 ||| <UNK> ||| 9.99952002304e-07
BAR A4 F4 C#4 ||| C#4 ||| 0.999530225492
BAR A4 F4 C#4 ||| <UNK> ||| 9.99520230289e-06
BAR D4 G3 A3 ||| <UNK> ||| 9.99520230289e-06
BAR D4 G3 A3 ||| B3 ||| 0.999530225492
A3 F4 E4 ||| D4 ||| 0.499942506899
A3 F4 E4 ||| F4 ||| 0.499942506899
A3 F4 E4 ||| <UNK> ||| 2.499700036e-06
BAR E3 R C3 BAR ||| G3 ||| 0.999530225492
BAR E3 R C3 BAR ||| <UNK> ||| 9.99520230289e-06
D#4 E4 B3 BAR ||| <UNK> ||| 9.99520230289e-06
D#4 E4 B3 BAR ||| C4 ||| 0.999530225492
C#4 D4 BAR A3 ||| A3 ||| 0.499885027593
C#4 D4 BAR A3 ||| G3 ||| 0.499885027593
C#4 D4 BAR A3 ||| <UNK> ||| 4.99880028793e-06
F3 C3 A3 ||| G3 ||| 0.999530225492
F3 C3 A3 ||| <UNK> ||| 9.99520230289e-06
F4 E4 F4 ||| E4 ||| 0.499942506899
F4 E4 F4 ||| D4 ||| 0.499942506899
F4 E4 F4 ||| <UNK> ||| 2.499700036e-06
G3 BAR C3 G3 ||| F3 ||| 0.999530225492
G3 BAR C3 G3 ||| <UNK> ||| 9.99520230289e-06
C4 BAR F3 BAR E3 BAR ||| E3 ||| 0.999530225492
C4 BAR F3 BAR E3 BAR ||| <UNK> ||| 9.99520230289e-06
G3 F3 C4 ||| E3 ||| 0.999765056386
G3 F3 C4 ||| <UNK> ||| 4.99880028793e-06
E3 BAR A4 G#4 ||| A4 ||| 0.999530225492
E3 BAR A4 G#4 ||| <UNK> ||| 9.99520230289e-06
C#4 B3 BAR C#4 ||| <UNK> ||| 9.99520230289e-06
C#4 B3 BAR C#4 ||| B3 ||| 0.999530225492
G3 C4 BAR F4 ||| E4 ||| 0.666563349864
G3 C4 BAR F4 ||| F4 ||| 0.333283341332
G3 C4 BAR F4 ||| <UNK> ||| 3.33280008532e-06
G3 F3 B2 ||| C#3 ||| 0.999765056386
G3 F3 B2 ||| <UNK> ||| 4.99880028793e-06
BAR A3 BAR A3 ||| G3 ||| 0.399981800874
BAR A3 BAR A3 ||| G#3 ||| 0.199991400413
BAR A3 BAR A3 ||| B3 ||| 0.199991400413
BAR A3 BAR A3 ||| D3 ||| 0.0999962001824
BAR A3 BAR A3 ||| E3 ||| 0.0999962001824
BAR A3 BAR A3 ||| <UNK> ||| 9.99952002304e-07
A3 BAR C3 E3 ||| A2 ||| 0.999530225492
A3 BAR C3 E3 ||| <UNK> ||| 9.99520230289e-06
B3 E3 F#3 ||| G3 ||| 0.999530225492
B3 E3 F#3 ||| <UNK> ||| 9.99520230289e-06
BAR D4 A3 E4 BAR ||| A4 ||| 0.999530225492
BAR D4 A3 E4 BAR ||| <UNK> ||| 9.99520230289e-06
A3 BAR D3 E3 ||| <UNK> ||| 3.33328000085e-07
A3 BAR D3 E3 ||| A3 ||| 0.166664333371
A3 BAR D3 E3 ||| F3 ||| 0.366661133422
A3 BAR D3 E3 ||| F#3 ||| 0.0333331333365
A3 BAR D3 E3 ||| A2 ||| 0.433326733439
BAR G4 D#4 E4 ||| <UNK> ||| 4.99880028793e-06
BAR G4 D#4 E4 ||| C4 ||| 0.999765056386
F3 E3 B2 BAR ||| C3 ||| 0.999530225492
F3 E3 B2 BAR ||| <UNK> ||| 9.99520230289e-06
F#3 BAR G3 D#3 ||| E3 ||| 0.999843358396
F#3 BAR G3 D#3 ||| <UNK> ||| 3.33280008532e-06
D3 C3 C3 ||| D3 ||| 0.333283341332
D3 C3 C3 ||| B2 ||| 0.666563349864
D3 C3 C3 ||| <UNK> ||| 3.33280008532e-06
BAR D4 A3 A3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 A3 A3 BAR ||| B3 ||| 0.999530225492
E3 A3 D3 BAR ||| D4 ||| 0.999530225492
E3 A3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
B3 E3 B3 BAR ||| E4 ||| 0.749912510499
B3 E3 B3 BAR ||| <UNK> ||| 2.499700036e-06
B3 E3 B3 BAR ||| C4 ||| 0.2499725033
F3 D3 B2 ||| E3 ||| 0.999843358396
F3 D3 B2 ||| <UNK> ||| 3.33280008532e-06
BAR A2 BAR A2 B2 ||| C3 ||| 0.999530225492
BAR A2 BAR A2 B2 ||| <UNK> ||| 9.99520230289e-06
A3 A3 G#3 ||| A3 ||| 0.999906009023
A3 A3 G#3 ||| <UNK> ||| 1.99980801843e-06
BAR C4 B3 BAR ||| A3 ||| 0.749912510499
BAR C4 B3 BAR ||| <UNK> ||| 2.499700036e-06
BAR C4 B3 BAR ||| C4 ||| 0.2499725033
F4 BAR C#4 D4 ||| A3 ||| 0.999765056386
F4 BAR C#4 D4 ||| <UNK> ||| 4.99880028793e-06
A2 E3 A3 ||| G3 ||| 0.999765056386
A2 E3 A3 ||| <UNK> ||| 4.99880028793e-06
A3 D4 BAR G3 ||| G4 ||| 0.599944405337
A3 D4 BAR G3 ||| F#3 ||| 0.399963603494
A3 D4 BAR G3 ||| <UNK> ||| 1.99980801843e-06
E3 F3 BAR C3 ||| D3 ||| 0.599944405337
E3 F3 BAR C3 ||| B2 ||| 0.399963603494
E3 F3 BAR C3 ||| <UNK> ||| 1.99980801843e-06
F3 B2 A2 BAR ||| E3 ||| 0.999765056386
F3 B2 A2 BAR ||| <UNK> ||| 4.99880028793e-06
E3 F3 F3 BAR ||| E3 ||| 0.999765056386
E3 F3 F3 BAR ||| <UNK> ||| 4.99880028793e-06
D4 D3 E3 BAR ||| A3 ||| 0.999530225492
D4 D3 E3 BAR ||| <UNK> ||| 9.99520230289e-06
E3 A3 BAR B3 ||| <UNK> ||| 1.4284734761e-06
E3 A3 BAR B3 ||| C4 ||| 0.999932861747
A3 BAR G3 D3 BAR ||| E3 ||| 0.999530225492
A3 BAR G3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
E3 E4 BAR A4 ||| B4 ||| 0.999530225492
E3 E4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
A2 BAR C3 D3 ||| E3 ||| 0.999765056386
A2 BAR C3 D3 ||| <UNK> ||| 4.99880028793e-06
E4 A3 D4 ||| <UNK> ||| 9.99520230289e-06
E4 A3 D4 ||| C4 ||| 0.999530225492
G3 BAR A3 A2 ||| D3 ||| 0.999530225492
