3
A4 BAR G4 E4 BAR ||| A4 ||| 0.999530225492
C4 BAR B3 B3 ||| C4 ||| 0.249986250825
C4 BAR B3 B3 ||| B3 ||| 0.249986250825
C4 C4 D4 BAR ||| E4 ||| 0.874948753075
C4 C4 D4 BAR ||| G3 ||| 0.124993750375
C4 C4 D4 BAR ||| <UNK> ||| 1.2499250045e-06
C4 BAR D4 A4 ||| G4 ||| 0.999530225492
C4 BAR D4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR B3 D4 C4 ||| A4 ||| 0.999530225492
BAR B3 D4 C4 ||| <UNK> ||| 9.99520230289e-06
BAR D4 B3 B3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 B3 B3 BAR ||| C4 ||| 0.999530225492
A4 G4 G#4 BAR ||| A4 ||| 0.999765056386
A4 G4 G#4 BAR ||| <UNK> ||| 4.99880028793e-06
E4 BAR F4 F4 ||| E4 ||| 0.499942506899
E4 BAR F4 F4 ||| <UNK> ||| 2.499700036e-06
E4 BAR F4 F4 ||| A4 ||| 0.2499725033
E4 BAR F4 F4 ||| B3 ||| 0.2499725033
A3 BAR G3 G4 ||| F4 ||| 0.999530225492
A3 BAR G3 G4 ||| <UNK> ||| 9.99520230289e-06
E4 A3 E4 BAR ||| E4 ||| 0.999530225492
E4 A3 E4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 G4 G4 ||| G4 ||| 0.666615004133
BAR D4 G4 G4 ||| F4 ||| 0.166655000933
BAR D4 G4 G4 ||| A4 ||| 0.166655000933
BAR D4 G4 G4 ||| <UNK> ||| 1.666533344e-06
A4 G4 F4 ||| F4 ||| 0.0869551418057
A4 G4 F4 ||| E4 ||| 0.608683383999
A4 G4 F4 ||| G4 ||| 0.173909848838
A4 G4 F4 ||| F#4 ||| 0.130432495322
A4 G4 F4 ||| <UNK> ||| 4.34773535161e-07
BAR C4 A3 D4 ||| D4 ||| 0.999843358396
BAR C4 A3 D4 ||| <UNK> ||| 3.33280008532e-06
B4 BAR G#4 R ||| B4 ||| 0.999765056386
B4 BAR G#4 R ||| <UNK> ||| 4.99880028793e-06
A4 A4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
A4 A4 BAR D4 ||| C4 ||| 0.999530225492
R A4 G4 BAR ||| F4 ||| 0.999530225492
R A4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
E5 BAR E5 A4 ||| B4 ||| 0.999530225492
E5 BAR E5 A4 ||| <UNK> ||| 9.99520230289e-06
F5 E5 D5 BAR ||| E5 ||| 0.999530225492
F5 E5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR B4 B4 G4 ||| F#4 ||| 0.999530225492
BAR B4 B4 G4 ||| <UNK> ||| 9.99520230289e-06
D5 A4 BAR F#4 ||| G4 ||| 0.999530225492
D5 A4 BAR F#4 ||| <UNK> ||| 9.99520230289e-06
G3 BAR A3 E4 ||| E4 ||| 0.999530225492
G3 BAR A3 E4 ||| <UNK> ||| 9.99520230289e-06
C4 BAR B3 G3 ||| A3 ||| 0.666563349864
C4 BAR B3 G3 ||| F3 ||| 0.333283341332
C4 BAR B3 G3 ||| <UNK> ||| 3.33280008532e-06
A4 G4 G4 ||| G4 ||| 0.124993750375
A4 G4 G4 ||| F4 ||| 0.249986250825
A4 G4 G4 ||| A4 ||| 0.624963752175
A4 G4 G4 ||| <UNK> ||| 1.2499250045e-06
F#4 BAR E4 G4 ||| C5 ||| 0.999530225492
F#4 BAR E4 G4 ||| <UNK> ||| 9.99520230289e-06
B-4 BAR A4 A4 ||| A4 ||| 0.999530225492
B-4 BAR A4 A4 ||| <UNK> ||| 9.99520230289e-06
E4 D4 A3 ||| E4 ||| 0.999530225492
E4 D4 A3 ||| <UNK> ||| 9.99520230289e-06
G3 BAR C4 B-3 ||| A3 ||| 0.999530225492
G3 BAR C4 B-3 ||| <UNK> ||| 9.99520230289e-06
G4 BAR E4 A4 ||| F#4 ||| 0.999843358396
G4 BAR E4 A4 ||| <UNK> ||| 3.33280008532e-06
BAR F#4 B3 C4 ||| D4 ||| 0.999530225492
BAR F#4 B3 C4 ||| <UNK> ||| 9.99520230289e-06
B4 C5 G4 ||| F4 ||| 0.499885027593
B4 C5 G4 ||| A4 ||| 0.499885027593
B4 C5 G4 ||| <UNK> ||| 4.99880028793e-06
BAR G4 BAR F4 G4 ||| A4 ||| 0.999882514098
BAR G4 BAR F4 G4 ||| <UNK> ||| 2.499700036e-06
A4 G4 BAR A4 ||| G4 ||| 0.999530225492
A4 G4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
G3 F3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
G3 F3 D3 BAR ||| B3 ||| 0.999530225492
B4 G4 B4 BAR ||| C5 ||| 0.999530225492
B4 G4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
G3 BAR G3 R ||| G3 ||| 0.999530225492
G3 BAR G3 R ||| <UNK> ||| 9.99520230289e-06
D5 D5 G4 BAR ||| F4 ||| 0.999765056386
D5 D5 G4 BAR ||| <UNK> ||| 4.99880028793e-06
C4 F4 F4 BAR ||| E4 ||| 0.999530225492
C4 F4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
A3 C4 B3 ||| <UNK> ||| 1.666533344e-06
A3 C4 B3 ||| A3 ||| 0.499961669733
A3 C4 B3 ||| C4 ||| 0.333308335333
A3 C4 B3 ||| B3 ||| 0.166655000933
F#4 BAR G#4 A4 ||| E5 ||| 0.666563349864
F#4 BAR G#4 A4 ||| G4 ||| 0.333283341332
F#4 BAR G#4 A4 ||| <UNK> ||| 3.33280008532e-06
A3 D4 C4 BAR ||| <UNK> ||| 3.33280008532e-06
A3 D4 C4 BAR ||| D4 ||| 0.333283341332
A3 D4 C4 BAR ||| C4 ||| 0.333283341332
A3 D4 C4 BAR ||| B3 ||| 0.333283341332
BAR F#4 G4 A4 ||| B4 ||| 0.833300834633
BAR F#4 G4 A4 ||| F#4 ||| 0.166660833567
BAR F#4 G4 A4 ||| <UNK> ||| 8.33300001333e-07
BAR C5 B4 ||| A4 ||| 0.749912510499
BAR C5 B4 ||| C5 ||| 0.2499725033
BAR C5 B4 ||| <UNK> ||| 2.499700036e-06
D4 B4 G4 ||| A4 ||| 0.999530225492
D4 B4 G4 ||| <UNK> ||| 9.99520230289e-06
B3 D4 BAR C4 ||| <UNK> ||| 2.499700036e-06
B3 D4 BAR C4 ||| D4 ||| 0.2499725033
B3 D4 BAR C4 ||| B3 ||| 0.2499725033
B3 D4 BAR C4 ||| C4 ||| 0.499942506899
D4 C4 G3 ||| A3 ||| 0.999530225492
D4 C4 G3 ||| <UNK> ||| 9.99520230289e-06
BAR B3 BAR B3 C#4 ||| D#4 ||| 0.999530225492
BAR B3 BAR B3 C#4 ||| <UNK> ||| 9.99520230289e-06
B4 BAR B4 C5 ||| B4 ||| 0.999765056386
B4 BAR B4 C5 ||| <UNK> ||| 4.99880028793e-06
BAR A3 BAR G3 F3 ||| E3 ||| 0.999530225492
BAR A3 BAR G3 F3 ||| <UNK> ||| 9.99520230289e-06
E4 BAR G4 F4 ||| F4 ||| 0.999530225492
E4 BAR G4 F4 ||| <UNK> ||| 9.99520230289e-06
BAR E4 D4 G#3 BAR ||| E4 ||| 0.999530225492
BAR E4 D4 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
B3 B3 E4 BAR ||| E4 ||| 0.666563349864
B3 B3 E4 BAR ||| D4 ||| 0.333283341332
B3 B3 E4 BAR ||| <UNK> ||| 3.33280008532e-06
A3 G#3 BAR G#3 ||| A3 ||| 0.999530225492
A3 G#3 BAR G#3 ||| <UNK> ||| 9.99520230289e-06
A3 B3 A4 BAR ||| A4 ||| 0.999765056386
A3 B3 A4 BAR ||| <UNK> ||| 4.99880028793e-06
D#4 E4 D#4 BAR ||| E4 ||| 0.999882514098
D#4 E4 D#4 BAR ||| <UNK> ||| 2.499700036e-06
BAR G4 G#4 BAR E4 ||| D4 ||| 0.999530225492
BAR G4 G#4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
F#4 G4 A4 ||| B4 ||| 0.416650833967
F#4 G4 A4 ||| G4 ||| 0.2499908337
F#4 G4 A4 ||| F#4 ||| 0.166660833567
F#4 G4 A4 ||| A4 ||| 0.166660833567
F#4 G4 A4 ||| <UNK> ||| 8.33300001333e-07
BAR G3 F3 E3 ||| F3 ||| 0.999765056386
BAR G3 F3 E3 ||| <UNK> ||| 4.99880028793e-06
BAR G4 A4 D#4 ||| E4 ||| 0.999530225492
BAR G4 A4 D#4 ||| <UNK> ||| 9.99520230289e-06
A4 F#4 B4 BAR ||| A4 ||| 0.999765056386
A4 F#4 B4 BAR ||| <UNK> ||| 4.99880028793e-06
E4 C4 D4 BAR ||| C#4 ||| 0.2499725033
E4 C4 D4 BAR ||| E4 ||| 0.2499725033
E4 C4 D4 BAR ||| <UNK> ||| 2.499700036e-06
E4 C4 D4 BAR ||| C4 ||| 0.499942506899
B3 B3 BAR B3 ||| B-3 ||| 0.199982801651
B3 B3 BAR B3 ||| A3 ||| 0.199982801651
B3 B3 BAR B3 ||| B3 ||| 0.199982801651
B3 B3 BAR B3 ||| E4 ||| 0.199982801651
B3 B3 BAR B3 ||| C4 ||| 0.199982801651
B3 B3 BAR B3 ||| <UNK> ||| 1.99980801843e-06
B4 C5 F#4 ||| B4 ||| 0.999530225492
B4 C5 F#4 ||| <UNK> ||| 9.99520230289e-06
G4 F4 BAR E4 BAR ||| <UNK> ||| 3.33280008532e-06
G4 F4 BAR E4 BAR ||| E4 ||| 0.333283341332
G4 F4 BAR E4 BAR ||| G4 ||| 0.333283341332
G4 F4 BAR E4 BAR ||| C4 ||| 0.333283341332
B4 BAR B4 B4 ||| A4 ||| 0.999882514098
B4 BAR B4 B4 ||| <UNK> ||| 2.499700036e-06
BAR G4 BAR A4 A4 BAR ||| G4 ||| 0.999530225492
BAR G4 BAR A4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
C5 BAR D5 G4 ||| G4 ||| 0.2499725033
C5 BAR D5 G4 ||| F4 ||| 0.2499725033
C5 BAR D5 G4 ||| A4 ||| 0.499942506899
C5 BAR D5 G4 ||| <UNK> ||| 2.499700036e-06
G4 BAR A4 F#4 ||| D4 ||| 0.999530225492
G4 BAR A4 F#4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 E4 D4 ||| C#4 ||| 0.333283341332
BAR A3 E4 D4 ||| A3 ||| 0.333283341332
BAR A3 E4 D4 ||| <UNK> ||| 3.33280008532e-06
BAR A3 E4 D4 ||| C4 ||| 0.333283341332
G3 A3 BAR D4 ||| D4 ||| 0.999765056386
G3 A3 BAR D4 ||| <UNK> ||| 4.99880028793e-06
C4 C4 C4 ||| B-3 ||| 0.249986250825
C4 C4 C4 ||| D4 ||| 0.249986250825
C4 C4 C4 ||| <UNK> ||| 1.2499250045e-06
C4 C4 C4 ||| B3 ||| 0.499971251725
C5 D5 D5 BAR ||| C5 ||| 0.999530225492
C5 D5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 BAR E4 A4 BAR ||| B4 ||| 0.333283341332
G#4 BAR E4 A4 BAR ||| A4 ||| 0.666563349864
G#4 BAR E4 A4 BAR ||| <UNK> ||| 3.33280008532e-06
A4 A3 E4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 A3 E4 BAR ||| C4 ||| 0.999530225492
F4 E4 B4 BAR ||| E4 ||| 0.999530225492
F4 E4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 C4 G3 ||| G3 ||| 0.999765056386
B3 C4 G3 ||| <UNK> ||| 4.99880028793e-06
G3 G3 BAR C4 ||| <UNK> ||| 9.99520230289e-06
G3 G3 BAR C4 ||| C4 ||| 0.999530225492
BAR G#3 BAR ||| A3 ||| 0.999530225492
BAR G#3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR B4 C5 D5 ||| C5 ||| 0.999906009023
BAR B4 C5 D5 ||| <UNK> ||| 1.99980801843e-06
F4 E4 BAR F#4 ||| <UNK> ||| 4.99880028793e-06
F4 E4 BAR F#4 ||| G4 ||| 0.499885027593
F4 E4 BAR F#4 ||| B3 ||| 0.499885027593
B3 B3 A3 ||| E4 ||| 0.142848776084
B3 B3 A3 ||| A3 ||| 0.285696123694
B3 B3 A3 ||| G3 ||| 0.285696123694
B3 B3 A3 ||| G#3 ||| 0.285696123694
B3 B3 A3 ||| <UNK> ||| 1.4284734761e-06
E4 F4 BAR F#4 ||| E4 ||| 0.666563349864
E4 F4 BAR F#4 ||| <UNK> ||| 3.33280008532e-06
E4 F4 BAR F#4 ||| B3 ||| 0.333283341332
B4 B4 C5 BAR ||| B4 ||| 0.499942506899
B4 B4 C5 BAR ||| D5 ||| 0.2499725033
B4 B4 C5 BAR ||| F#4 ||| 0.2499725033
B4 B4 C5 BAR ||| <UNK> ||| 2.499700036e-06
F4 F4 E4 BAR ||| E4 ||| 0.199982801651
F4 F4 E4 BAR ||| F4 ||| 0.79992520718
F4 F4 E4 BAR ||| <UNK> ||| 1.99980801843e-06
BAR B4 A4 D5 ||| D5 ||| 0.999530225492
BAR B4 A4 D5 ||| <UNK> ||| 9.99520230289e-06
D4 BAR G4 E4 ||| B4 ||| 0.499885027593
D4 BAR G4 E4 ||| D4 ||| 0.499885027593
D4 BAR G4 E4 ||| <UNK> ||| 4.99880028793e-06
BAR A4 G4 BAR G4 BAR ||| G4 ||| 0.999530225492
BAR A4 G4 BAR G4 BAR ||| <UNK> ||| 9.99520230289e-06
E5 D5 C#5 ||| END ||| 0.999530225492
E5 D5 C#5 ||| <UNK> ||| 9.99520230289e-06
C5 C5 BAR B4 ||| C5 ||| 0.999765056386
C5 C5 BAR B4 ||| <UNK> ||| 4.99880028793e-06
A4 BAR D#4 E4 ||| D#4 ||| 0.999882514098
A4 BAR D#4 E4 ||| <UNK> ||| 2.499700036e-06
BAR A4 A4 BAR G4 ||| E4 ||| 0.142848776084
BAR A4 A4 BAR G4 ||| G4 ||| 0.285696123694
BAR A4 A4 BAR G4 ||| F#4 ||| 0.142848776084
BAR A4 A4 BAR G4 ||| A4 ||| 0.428543471305
BAR A4 A4 BAR G4 ||| <UNK> ||| 1.4284734761e-06
D4 BAR C4 D4 ||| E4 ||| 0.846123373906
D4 BAR C4 D4 ||| D4 ||| 0.0769210059936
D4 BAR C4 D4 ||| <UNK> ||| 7.69202367913e-07
D4 BAR C4 D4 ||| C4 ||| 0.0769210059936
C5 C5 BAR C5 ||| B4 ||| 0.624963752175
C5 C5 BAR C5 ||| <UNK> ||| 1.2499250045e-06
C5 C5 BAR C5 ||| B-4 ||| 0.124993750375
C5 C5 BAR C5 ||| C5 ||| 0.124993750375
C5 C5 BAR C5 ||| A4 ||| 0.124993750375
C#4 BAR D4 A3 ||| A3 ||| 0.999530225492
C#4 BAR D4 A3 ||| <UNK> ||| 9.99520230289e-06
BAR A3 B3 C4 ||| F4 ||| 0.174998150022
BAR A3 B3 C4 ||| A3 ||| 0.0749993500078
BAR A3 B3 C4 ||| B3 ||| 0.174998150022
BAR A3 B3 C4 ||| D4 ||| 0.29999665004
BAR A3 B3 C4 ||| C4 ||| 0.274996950037
BAR A3 B3 C4 ||| <UNK> ||| 2.49997000036e-07
F3 G3 F3 BAR ||| E3 ||| 0.999530225492
F3 G3 F3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR B3 A3 F#3 ||| G#3 ||| 0.999530225492
BAR B3 A3 F#3 ||| <UNK> ||| 9.99520230289e-06
BAR D4 E4 F4 ||| <UNK> ||| 5.55540741136e-07
BAR D4 E4 F4 ||| E4 ||| 0.666649444904
BAR D4 E4 F4 ||| D4 ||| 0.111108703768
BAR D4 E4 F4 ||| G4 ||| 0.111108703768
BAR D4 E4 F4 ||| B3 ||| 0.111108703768
E4 BAR A4 C5 BAR ||| D5 ||| 0.999530225492
E4 BAR A4 C5 BAR ||| <UNK> ||| 9.99520230289e-06
G4 BAR F4 D4 ||| G4 ||| 0.999765056386
G4 BAR F4 D4 ||| <UNK> ||| 4.99880028793e-06
B3 D4 BAR E4 ||| D4 ||| 0.499885027593
B3 D4 BAR E4 ||| A3 ||| 0.499885027593
B3 D4 BAR E4 ||| <UNK> ||| 4.99880028793e-06
C5 B4 G#4 ||| F#4 ||| 0.999530225492
C5 B4 G#4 ||| <UNK> ||| 9.99520230289e-06
C4 G3 A3 BAR ||| <UNK> ||| 4.99880028793e-06
C4 G3 A3 BAR ||| D3 ||| 0.499885027593
C4 G3 A3 BAR ||| B3 ||| 0.499885027593
G#4 A4 F4 BAR ||| E4 ||| 0.999530225492
G#4 A4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
G4 A4 F#4 ||| D4 ||| 0.499942506899
G4 A4 F#4 ||| G4 ||| 0.499942506899
G4 A4 F#4 ||| <UNK> ||| 2.499700036e-06
D4 D3 G3 ||| F3 ||| 0.999765056386
D4 D3 G3 ||| <UNK> ||| 4.99880028793e-06
BAR E4 A4 BAR A4 ||| B4 ||| 0.999765056386
BAR E4 A4 BAR A4 ||| <UNK> ||| 4.99880028793e-06
G3 G4 BAR A4 ||| G4 ||| 0.999765056386
G3 G4 BAR A4 ||| <UNK> ||| 4.99880028793e-06
BAR D4 C#4 A3 BAR ||| D4 ||| 0.999765056386
BAR D4 C#4 A3 BAR ||| <UNK> ||| 4.99880028793e-06
A3 G3 C4 BAR ||| D4 ||| 0.333283341332
A3 G3 C4 BAR ||| <UNK> ||| 3.33280008532e-06
A3 G3 C4 BAR ||| C4 ||| 0.666563349864
G4 C5 B-4 BAR ||| A4 ||| 0.999765056386
G4 C5 B-4 BAR ||| <UNK> ||| 4.99880028793e-06
R G4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
R G4 BAR G4 ||| F4 ||| 0.499885027593
R G4 BAR G4 ||| C4 ||| 0.499885027593
BAR C5 C5 B4 ||| A4 ||| 0.999765056386
BAR C5 C5 B4 ||| <UNK> ||| 4.99880028793e-06
B4 G#4 BAR A4 ||| A4 ||| 0.999530225492
B4 G#4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
B4 B4 BAR B4 ||| B4 ||| 0.999882514098
B4 B4 BAR B4 ||| <UNK> ||| 2.499700036e-06
E4 A3 BAR A3 ||| G#3 ||| 0.999932861747
E4 A3 BAR A3 ||| <UNK> ||| 1.4284734761e-06
A3 BAR D4 D4 ||| <UNK> ||| 2.499700036e-06
A3 BAR D4 D4 ||| C4 ||| 0.999882514098
G4 G4 F4 ||| E4 ||| 0.818147026312
G4 G4 F4 ||| G4 ||| 0.0909060331913
G4 G4 F4 ||| F4 ||| 0.0909060331913
G4 G4 F4 ||| <UNK> ||| 9.090512414e-07
BAR F#4 G4 D#4 ||| E4 ||| 0.999765056386
BAR F#4 G4 D#4 ||| <UNK> ||| 4.99880028793e-06
C4 F4 BAR B3 BAR ||| E4 ||| 0.999530225492
C4 F4 BAR B3 BAR ||| <UNK> ||| 9.99520230289e-06
B3 BAR G#3 G#3 BAR ||| A3 ||| 0.999530225492
B3 BAR G#3 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C4 C4 F4 ||| D4 ||| 0.999765056386
BAR C4 C4 F4 ||| <UNK> ||| 4.99880028793e-06
F#4 B4 A4 ||| G#4 ||| 0.999530225492
F#4 B4 A4 ||| <UNK> ||| 9.99520230289e-06
A3 B3 BAR B3 ||| G#3 ||| 0.499885027593
A3 B3 BAR B3 ||| <UNK> ||| 4.99880028793e-06
A3 B3 BAR B3 ||| B3 ||| 0.499885027593
D4 A3 B3 ||| <UNK> ||| 9.99520230289e-06
D4 A3 B3 ||| C4 ||| 0.999530225492
F#4 BAR B3 B3 ||| <UNK> ||| 9.99520230289e-06
F#4 BAR B3 B3 ||| C4 ||| 0.999530225492
G3 F3 BAR G3 ||| <UNK> ||| 4.99880028793e-06
G3 F3 BAR G3 ||| R ||| 0.499885027593
G3 F3 BAR G3 ||| C4 ||| 0.499885027593
BAR F#4 B4 B4 ||| A4 ||| 0.999530225492
BAR F#4 B4 B4 ||| <UNK> ||| 9.99520230289e-06
D4 E4 BAR A4 ||| G4 ||| 0.999530225492
D4 E4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
C4 E4 BAR F#4 ||| F#4 ||| 0.999530225492
C4 E4 BAR F#4 ||| <UNK> ||| 9.99520230289e-06
G#4 A4 F#4 BAR ||| G4 ||| 0.999765056386
G#4 A4 F#4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C4 C4 B3 BAR ||| A3 ||| 0.499961669733
BAR C4 C4 B3 BAR ||| <UNK> ||| 1.666533344e-06
BAR C4 C4 B3 BAR ||| C4 ||| 0.499961669733
F4 B3 C4 BAR ||| D4 ||| 0.285696123694
F4 B3 C4 BAR ||| <UNK> ||| 1.4284734761e-06
F4 B3 C4 BAR ||| F4 ||| 0.571390818915
F4 B3 C4 BAR ||| C4 ||| 0.142848776084
B3 R E4 BAR ||| D4 ||| 0.999530225492
B3 R E4 BAR ||| <UNK> ||| 9.99520230289e-06
C4 E4 F4 ||| E4 ||| 0.79992520718
C4 E4 F4 ||| F4 ||| 0.199982801651
C4 E4 F4 ||| <UNK> ||| 1.99980801843e-06
BAR C4 R C4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C4 R C4 BAR ||| B3 ||| 0.999530225492
A3 F3 D3 ||| G3 ||| 0.999530225492
A3 F3 D3 ||| <UNK> ||| 9.99520230289e-06
A4 F#4 BAR G#4 BAR ||| E4 ||| 0.999530225492
A4 F#4 BAR G#4 BAR ||| <UNK> ||| 9.99520230289e-06
C4 B3 G3 BAR ||| <UNK> ||| 3.33280008532e-06
C4 B3 G3 BAR ||| E4 ||| 0.333283341332
C4 B3 G3 BAR ||| C4 ||| 0.333283341332
C4 B3 G3 BAR ||| B3 ||| 0.333283341332
R C5 BAR C5 ||| A4 ||| 0.999530225492
R C5 BAR C5 ||| <UNK> ||| 9.99520230289e-06
BAR G4 E4 C#4 ||| F#4 ||| 0.999530225492
BAR G4 E4 C#4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 G#4 E4 ||| E4 ||| 0.199982801651
BAR A4 G#4 E4 ||| END ||| 0.79992520718
BAR A4 G#4 E4 ||| <UNK> ||| 1.99980801843e-06
BAR B4 E4 F#4 ||| G4 ||| 0.499942506899
BAR B4 E4 F#4 ||| G#4 ||| 0.499942506899
BAR B4 E4 F#4 ||| <UNK> ||| 2.499700036e-06
E4 BAR E4 A3 ||| G#3 ||| 0.999530225492
E4 BAR E4 A3 ||| <UNK> ||| 9.99520230289e-06
B3 BAR C#4 C#4 ||| D4 ||| 0.999530225492
B3 BAR C#4 C#4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 B3 A3 BAR ||| E4 ||| 0.499885027593
BAR C4 B3 A3 BAR ||| G3 ||| 0.499885027593
BAR C4 B3 A3 BAR ||| <UNK> ||| 4.99880028793e-06
F4 E4 BAR D4 ||| <UNK> ||| 3.33280008532e-06
F4 E4 BAR D4 ||| G4 ||| 0.333283341332
F4 E4 BAR D4 ||| C4 ||| 0.666563349864
B3 G#3 B3 BAR ||| A3 ||| 0.999530225492
B3 G#3 B3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR B3 C#4 C#4 BAR ||| D4 ||| 0.999530225492
BAR B3 C#4 C#4 BAR ||| <UNK> ||| 9.99520230289e-06
C4 C4 BAR E4 ||| E4 ||| 0.666563349864
C4 C4 BAR E4 ||| D4 ||| 0.333283341332
C4 C4 BAR E4 ||| <UNK> ||| 3.33280008532e-06
BAR E4 E4 BAR F#4 ||| G4 ||| 0.999530225492
BAR E4 E4 BAR F#4 ||| <UNK> ||| 9.99520230289e-06
G4 BAR A4 E4 ||| E4 ||| 0.499885027593
G4 BAR A4 E4 ||| G4 ||| 0.499885027593
G4 BAR A4 E4 ||| <UNK> ||| 4.99880028793e-06
B3 C#4 BAR A4 ||| G4 ||| 0.999530225492
B3 C#4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
G4 BAR A4 G4 ||| <UNK> ||| 2.32555543566e-07
G4 BAR A4 G4 ||| F4 ||| 0.511622428401
G4 BAR A4 G4 ||| G4 ||| 0.418600210974
G4 BAR A4 G4 ||| F#4 ||| 0.0465113412687
G4 BAR A4 G4 ||| E-4 ||| 0.0232557869121
A3 G3 BAR B3 ||| E4 ||| 0.999530225492
A3 G3 BAR B3 ||| <UNK> ||| 9.99520230289e-06
D4 C4 R BAR ||| <UNK> ||| 2.499700036e-06
D4 C4 R BAR ||| C4 ||| 0.999882514098
E5 D5 BAR E5 ||| D5 ||| 0.999765056386
E5 D5 BAR E5 ||| <UNK> ||| 4.99880028793e-06
BAR D4 C4 B3 BAR ||| B4 ||| 0.499885027593
BAR D4 C4 B3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR D4 C4 B3 BAR ||| B3 ||| 0.499885027593
E4 BAR C5 B4 ||| A4 ||| 0.999530225492
E4 BAR C5 B4 ||| <UNK> ||| 9.99520230289e-06
C4 B-3 A3 BAR ||| A3 ||| 0.499942506899
C4 B-3 A3 BAR ||| R ||| 0.2499725033
C4 B-3 A3 BAR ||| G3 ||| 0.2499725033
C4 B-3 A3 BAR ||| <UNK> ||| 2.499700036e-06
F4 D4 B3 ||| E4 ||| 0.999921672933
F4 D4 B3 ||| <UNK> ||| 1.666533344e-06
D4 C4 BAR A4 ||| G4 ||| 0.833300834633
D4 C4 BAR A4 ||| A4 ||| 0.166660833567
D4 C4 BAR A4 ||| <UNK> ||| 8.33300001333e-07
D4 D4 D#4 BAR ||| E4 ||| 0.999765056386
D4 D4 D#4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR A4 G4 E4 BAR ||| G4 ||| 0.999530225492
BAR A4 G4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
D#4 G4 G4 BAR ||| G4 ||| 0.999530225492
D#4 G4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
C5 D5 B4 ||| E4 ||| 0.999530225492
C5 D5 B4 ||| <UNK> ||| 9.99520230289e-06
C5 B4 B4 BAR ||| A4 ||| 0.499885027593
C5 B4 B4 BAR ||| C5 ||| 0.499885027593
C5 B4 B4 BAR ||| <UNK> ||| 4.99880028793e-06
A4 F4 E4 BAR ||| F4 ||| 0.999530225492
A4 F4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
C#4 D4 G#3 BAR ||| A3 ||| 0.999530225492
C#4 D4 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
D3 A3 BAR A3 ||| G3 ||| 0.999530225492
D3 A3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
BAR G#3 E3 A3 ||| A3 ||| 0.999765056386
BAR G#3 E3 A3 ||| <UNK> ||| 4.99880028793e-06
E4 E4 BAR B3 ||| A3 ||| 0.999530225492
E4 E4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
B3 BAR G#3 B3 ||| <UNK> ||| 4.99880028793e-06
B3 BAR G#3 B3 ||| C4 ||| 0.999765056386
E4 F4 A4 ||| G#4 ||| 0.999530225492
E4 F4 A4 ||| <UNK> ||| 9.99520230289e-06
C4 E4 D4 BAR ||| <UNK> ||| 9.99520230289e-06
C4 E4 D4 BAR ||| C4 ||| 0.999530225492
BAR C4 G3 A3 ||| <UNK> ||| 3.33280008532e-06
BAR C4 G3 A3 ||| B3 ||| 0.999843358396
BAR B3 G3 F3 ||| E3 ||| 0.999530225492
BAR B3 G3 F3 ||| <UNK> ||| 9.99520230289e-06
G#3 R A3 ||| <UNK> ||| 4.99880028793e-06
G#3 R A3 ||| B3 ||| 0.999765056386
BAR B3 C4 D4 ||| <UNK> ||| 5.55540741136e-07
BAR B3 C4 D4 ||| E4 ||| 0.222216851995
BAR B3 C4 D4 ||| D4 ||| 0.222216851995
